time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z
1777990351.2153413,66,0.2780,0,-171.4143,-3.7405,-69.0026,0.010143,0.0690,166.17,-17.63,175.71
1777990351.4773223,67,0.2771,0,33.2000,-0.2762,-63.0524,0.009211,0.0663,-14.97,-5.21,-1.78
1777990351.7442563,68,0.2744,0,34.8000,-0.2453,-57.3950,0.033383,0.0773,-5.72,-3.96,-1.64
1777990352.0160818,69,0.2676,0,36.5000,-0.2140,-52.0875,0.034706,0.0696,5.00,-2.94,-0.94
1777990352.2850137,70,0.2546,0,37.7000,-0.1924,-47.2553,0.014302,0.0748,13.05,-2.73,0.31
1777990352.556632,71,0.2344,0,38.0000,-0.1855,-43.0494,0.012320,0.0765,16.58,-4.07,0.95
1777990352.8260374,72,0.2074,0,36.8000,-0.1981,-39.6063,0.017906,0.0783,13.35,-5.43,0.94
1777990353.0756736,73,0.1778,0,34.6000,-0.2195,-36.9233,0.009188,0.0711,7.47,-4.86,0.63
1777990353.3515399,74,0.1491,0,33.4000,-0.2283,-34.8441,0.003291,0.0708,3.56,-2.06,0.36
1777990353.610611,75,0.1257,0,34.2000,-0.2205,-33.1559,0.014741,0.0688,1.47,2.66,0.04
1777990353.8830578,76,0.1079,0,37.3000,-0.1990,-31.6833,0.026343,0.0662,1.22,6.57,-0.43
1777990354.1564205,77,0.0919,1,41.9857,-0.1990,-31.8823,0.020161,0.0737,2.73,8.49,-0.81
1777990354.4196014,78,0.0769,1,46.9857,-0.1990,-32.0814,0.007757,0.0709,4.98,7.87,-0.88
1777990354.6815665,79,0.0616,1,51.5714,-0.1990,-32.2804,0.009273,0.0717,8.58,4.37,-0.76
1777990354.9442246,80,0.0474,1,57.3714,-0.1990,-32.4794,0.012637,0.0686,12.55,-1.72,0.30
1777990355.2304795,81,0.0371,1,67.4571,-0.1990,-32.6784,0.013539,0.0733,17.54,-12.03,3.71
1777990355.505823,82,0.0309,1,90.5286,-0.1990,-32.8774,0.006255,0.0794,26.95,-33.11,15.48
1777990355.7653124,83,0.0292,1,106.5000,-0.1990,-33.0764,0.004324,0.0705,38.64,-45.58,29.53
1777990356.0354857,84,0.0287,1,106.7000,-0.1990,-33.2754,0.006813,0.0712,41.98,-44.69,31.97
1777990356.2994666,85,0.0283,1,106.3000,-0.1990,-33.4744,0.009335,0.0704,43.27,-43.71,32.60
1777990356.579979,86,0.0280,1,105.9000,-0.1990,-33.6734,0.011133,0.0745,43.74,-43.08,32.68
1777990356.840094,87,0.0278,1,105.5000,-0.1990,-33.8724,0.012337,0.0729,43.94,-42.63,32.61
1777990357.102063,88,0.0275,1,105.2000,-0.1990,-34.0714,0.013246,0.0732,43.80,-42.36,32.33
1777990357.3785222,89,0.0273,1,104.9000,-0.1990,-34.2704,0.013921,0.0709,43.56,-42.10,31.97
1777990357.642736,90,0.0272,1,104.8000,-0.1990,-34.4694,0.014552,0.0720,43.44,-41.96,31.77
1777990357.9207656,91,0.0270,1,104.7000,-0.1990,-34.6684,0.015169,0.0704,43.31,-41.82,31.58
1777990358.1777415,92,0.0270,1,104.7000,-0.1990,-34.8674,0.015656,0.0686,43.26,-41.75,31.48
1777990358.4393594,93,0.0269,1,104.7000,-0.1990,-35.0664,0.015987,0.0695,43.23,-41.71,31.43
1777990358.6472607,94,0.0268,1,104.7000,-0.1990,-35.2655,0.000000,0.0000,43.22,-41.69,31.40
1777990358.9874966,95,0.0267,1,104.7000,-0.1990,-35.4645,0.016317,0.0709,43.21,-41.69,31.40
1777990359.2456837,96,0.0265,1,104.5000,-0.1990,-35.6635,0.014734,0.0681,41.89,-42.18,30.50
1777990359.528035,97,0.0261,1,105.1000,-0.1990,-35.8625,0.012745,0.0729,33.94,-45.03,25.15
1777990359.7958436,98,0.0259,1,125.9714,-0.1990,-36.0615,0.021316,0.0780,26.54,-64.49,24.12
1777990360.0687253,99,0.0276,1,155.7286,-0.1990,-36.2605,0.026790,0.0717,-22.91,-67.30,-22.72
1777990360.327235,100,0.0336,1,172.1143,-0.1990,-36.4595,0.010735,0.0681,-58.43,-50.33,-66.43
1777990360.5884259,101,0.0471,1,16.8286,-0.1990,-36.6585,0.003454,0.0676,-5.17,17.68,3.25
1777990360.852289,102,0.0690,1,21.4143,-0.1990,-36.8575,0.008645,0.0712,2.86,5.10,1.96
1777990361.1271753,103,0.0940,1,27.3143,-0.1990,-37.0565,0.023518,0.0695,10.61,-5.22,2.01
1777990361.3899093,104,0.1174,0,32.6000,-0.1604,-35.4198,0.033375,0.0706,16.96,-9.21,2.91
1777990361.6709707,105,0.1389,0,36.9000,-0.1232,-33.3368,0.032681,0.0793,19.20,-6.96,2.71
1777990361.9336927,106,0.1575,0,40.6000,-0.0871,-30.8675,0.026671,0.0761,18.18,-0.81,0.79
1777990362.1951253,107,0.1723,0,43.5857,-0.0553,-28.1076,0.019974,0.0728,16.98,6.47,-1.48
1777990362.474339,108,0.1843,0,45.7857,-0.0303,-25.1498,0.012961,0.0740,15.79,12.69,-3.29
1777990362.7516227,109,0.1927,0,47.1857,-0.0138,-22.1063,0.005237,0.0743,15.01,17.32,-4.55
1777990363.0263536,110,0.1968,0,48.0857,-0.0030,-19.0807,0.000592,0.0774,15.22,19.50,-5.18
1777990363.285274,111,0.1977,0,47.7857,-0.0065,-16.1874,0.002151,0.0693,16.23,18.82,-5.26
1777990363.5661097,112,0.1961,0,46.2857,-0.0241,-13.5233,0.014901,0.0717,17.44,15.36,-4.50
1777990363.8392024,113,0.1922,0,43.6857,-0.0538,-11.1636,0.043280,0.0826,18.60,8.62,-2.58
1777990364.0841205,114,0.1834,0,39.9000,-0.0949,-9.2015,0.073619,0.0649,18.55,-0.92,0.01
1777990364.3518505,115,0.1684,0,35.2000,-0.1414,-7.6981,0.088714,0.0660,16.16,-10.13,2.15
1777990364.6195679,116,0.1477,0,29.4143,-0.1914,-6.6816,0.079284,0.0684,13.62,-16.15,3.51
1777990364.8924043,117,0.1230,0,21.7143,-0.2469,-6.1561,0.056579,0.0633,11.19,-16.63,3.40
1777990365.1618698,118,0.1002,0,144.6429,0.4942,-2.3577,0.012284,0.0721,155.96,-33.84,165.86
1777990365.423306,119,0.0843,1,140.8571,0.4942,-1.8635,0.001063,0.0682,156.64,-36.10,165.70
1777990365.6761677,120,0.0766,1,140.2571,0.4942,-1.3693,0.000479,0.0613,156.94,-36.80,165.69
1777990365.9599,121,0.0737,1,6.5429,0.4942,-0.8751,0.017590,0.0703,10.47,-2.73,0.48
1777990366.2346673,122,0.0712,1,149.6429,0.4942,-0.3809,0.048222,0.0755,153.39,-40.30,161.66
1777990366.491878,123,0.0653,1,157.2286,0.4942,0.1132,0.048557,0.0742,150.27,-44.29,157.75
1777990366.7722268,124,0.0566,1,165.8143,0.4942,0.6074,0.023683,0.0771,147.47,-48.99,153.72
1777990367.0472226,125,0.0467,1,168.8143,0.4942,1.1016,0.025651,0.0823,143.46,-53.96,148.59
1777990367.298725,126,0.0368,1,68.5571,0.4942,1.5958,0.017138,0.0721,18.89,-17.05,5.76
1777990367.5530114,127,0.0305,1,119.5857,0.4942,2.0900,0.002310,0.0625,52.36,-60.83,48.92
1777990367.8378508,128,0.0290,1,117.0857,0.4942,2.5842,0.000820,0.0712,53.38,-60.92,49.70
1777990368.105688,129,0.0282,1,115.3857,0.4942,3.0783,0.006746,0.0769,50.48,-58.31,45.76
1777990368.3657696,130,0.0276,1,116.4857,0.4942,3.5725,0.018653,0.0770,47.44,-54.19,40.94
1777990368.6354747,131,0.0274,1,117.2857,0.4942,4.0667,0.031224,0.0695,42.00,-49.07,33.36
1777990368.8932014,132,0.0272,1,118.7857,0.4942,4.5609,0.042974,0.0674,40.26,-45.38,30.09
1777990369.1617796,133,0.0270,1,120.1857,0.4942,5.0551,0.048624,0.0653,40.88,-44.61,30.29
1777990369.4350655,134,0.0268,1,119.0857,0.4942,5.5492,0.046086,0.0763,40.77,-44.34,30.11
1777990369.691842,135,0.0268,1,116.3857,0.4942,6.0434,0.036348,0.0735,42.52,-45.08,32.34
1777990369.9676657,136,0.0270,1,112.9000,0.4942,6.5376,0.024567,0.0715,46.51,-46.27,37.17
1777990370.2320943,137,0.0272,1,109.0000,0.4942,7.0318,0.012195,0.0679,51.11,-48.35,42.96
1777990370.4959953,138,0.0274,1,107.1000,0.4942,7.5260,0.002820,0.0718,57.39,-51.72,50.96
1777990370.7693129,139,0.0276,1,112.0000,0.4942,8.0201,0.000731,0.0758,71.00,-55.98,67.45
1777990371.027229,140,0.0276,1,115.8857,0.4942,8.5143,0.000213,0.0705,82.41,-57.74,81.05
1777990371.2951214,141,0.0277,1,117.8857,0.4942,9.0085,0.000060,0.0696,89.52,-58.03,89.43
1777990371.5680358,142,0.0277,1,118.6857,0.4942,9.5027,0.000012,0.0798,93.38,-57.97,93.99
1777990371.8387868,143,0.0277,1,118.8857,0.4942,9.9969,0.000004,0.0690,95.08,-57.90,96.00
1777990372.1020632,144,0.0277,1,118.5857,0.4942,10.4910,0.000008,0.0818,95.17,-57.90,96.10
1777990372.3734267,145,0.0277,1,118.0857,0.4942,10.9852,0.000010,0.0735,94.47,-57.95,95.27
1777990372.5632684,146,0.0276,1,118.0857,0.4942,11.4794,0.000000,0.0000,94.46,-57.95,95.24
1777990372.8355997,147,0.0276,1,118.0857,0.4942,11.9736,0.000000,0.0000,94.49,-57.95,95.27
1777990373.0928924,148,0.0276,1,118.0857,0.4942,12.4678,0.000000,0.0000,94.50,-57.95,95.28
1777990373.3601022,149,0.0276,1,118.0857,0.4942,12.9619,0.000000,0.0000,94.52,-57.95,95.29
1777990373.6314776,150,0.0276,1,118.0857,0.4942,13.4561,0.000000,0.0000,94.53,-57.95,95.30
1777990373.8875763,151,0.0276,1,118.0857,0.4942,13.9503,0.000000,0.0000,94.55,-57.94,95.31
1777990374.1641092,152,0.0276,1,118.0857,0.4942,14.4445,0.000000,0.0000,94.57,-57.94,95.33
1777990374.4208937,153,0.0276,1,118.0857,0.4942,14.9387,0.000000,0.0000,94.59,-57.94,95.34
1777990374.693803,154,0.0276,1,118.0857,0.4942,15.4329,0.000000,0.0000,94.60,-57.93,95.36
1777990374.951886,155,0.0276,1,118.0857,0.4942,15.9270,0.000000,0.0000,94.62,-57.93,95.37
1777990375.226055,156,0.0277,1,118.0857,0.4942,16.4212,0.000000,0.0000,94.63,-57.92,95.38
1777990458.131193,1,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.10,14.41,-8.41
1777990458.1476803,2,0.0273,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.41,-8.41
1777990458.1519642,3,0.0273,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.41
1777990458.3985848,4,0.0273,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.41
1777990458.6604595,5,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.41
1777990458.9336202,6,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.41
1777990459.1969264,7,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.41
1777990459.4534378,8,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.40
1777990459.7299218,9,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.40
1777990460.0029736,10,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.40
1777990460.2627752,11,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.40
1777990460.5230088,12,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.41
1777990460.7983813,13,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.41
1777990461.0603116,14,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.41
1777990461.3317702,15,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.40
1777990461.5944307,16,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.40
1777990461.855599,17,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.0000,30.11,14.42,-8.40
1777991963.9043615,1,0.0197,1,-94.5821,0.0000,0.0000,0.018733,0.0238,146.15,45.78,-153.71
1777991963.932377,2,0.0195,1,-106.0611,0.0000,0.0000,0.043707,0.0128,152.07,45.41,-158.85
1777991963.9618,3,0.0192,1,-107.8094,0.0000,0.0000,0.045968,0.0223,156.08,46.61,-161.30
1777991963.9825702,4,0.0190,1,-106.9499,0.0000,0.0000,0.040348,0.0107,158.58,46.15,-163.32
1777991964.2044702,5,0.0190,1,-102.7117,0.0000,0.0000,0.029771,0.0085,158.43,47.08,-163.25
1777991964.4792743,6,0.0191,1,-102.9912,0.0000,0.0000,0.035070,0.0093,155.27,46.12,-160.65
1777991964.7443912,7,0.0192,1,-111.1176,0.0000,0.0000,0.056612,0.0080,156.72,43.20,-162.71
1777991965.0130742,8,0.0197,1,-115.8147,0.0000,0.0000,0.066361,0.0166,161.17,45.46,-165.91
1777991965.2858844,9,0.0212,1,-116.0845,0.0000,0.0000,0.063715,0.0200,163.60,47.92,-166.90
1777991965.538576,10,0.0276,1,-114.3423,0.0000,0.0000,0.046570,0.0135,164.91,48.56,-168.07
1777991965.8313324,11,0.0471,1,-125.1943,0.0000,0.0000,0.026789,0.0317,162.90,33.89,-170.35
1777991966.0758224,12,0.0737,1,-26.3726,0.0000,0.0000,0.054867,0.0103,22.64,44.25,-15.55
1777991966.3495734,13,0.1058,0,-19.1526,0.0588,-0.3870,0.035735,0.0180,22.21,33.06,-12.24
1777991966.60103,14,0.1376,0,-15.8828,0.0903,-0.7670,0.017442,0.0069,20.86,24.05,-9.21
1777991966.8726416,15,0.1654,0,-12.8117,0.1232,-1.0850,0.020579,0.0142,16.20,17.83,-5.30
1777991967.1398478,16,0.1892,0,-9.8744,0.1565,-1.2998,0.033251,0.0072,11.71,15.51,-2.82
1777991967.4076426,17,0.2103,0,-6.9641,0.1912,-1.3785,0.039690,0.0094,9.50,16.84,-2.38
1777991967.6631775,18,0.2299,0,-4.5407,0.2220,-1.3271,0.019406,0.0056,9.12,19.44,-3.09
1777991967.940672,19,0.2475,0,-3.4524,0.2349,-1.2204,0.004073,0.0100,11.29,20.54,-3.96
1777991968.2133856,20,0.2617,0,-3.7731,0.2261,-1.1537,0.006852,0.0066,13.93,18.14,-4.10
1777991968.4794953,21,0.2698,0,-5.2548,0.1985,-1.2095,0.024561,0.0088,15.60,11.87,-3.33
1777991968.741176,22,0.2716,0,-6.5484,0.1742,-1.3637,0.021487,0.0119,12.19,5.09,-2.13
1777991968.9978464,23,0.2689,0,-7.1112,0.1623,-1.5500,0.011381,0.0050,4.59,0.04,-0.68
1777991969.261575,24,0.2640,0,-6.7324,0.1657,-1.6939,0.018724,0.0055,-3.12,-1.45,0.38
1777991969.5343177,25,0.2586,0,-5.0534,0.1892,-1.7059,0.023795,0.0108,-10.63,0.34,0.67
1777991969.8008604,26,0.2537,0,-3.1735,0.2149,-1.5846,0.014768,0.0193,-16.15,2.79,1.14
1777991970.0531883,27,0.2502,0,-1.8986,0.2309,-1.3836,0.006168,0.0048,-18.69,4.99,1.86
1777991970.3289552,28,0.2479,0,-1.0902,0.2394,-1.1412,0.001451,0.0051,-20.78,6.00,2.31
1777991970.597579,29,0.2449,0,-1.0338,0.2368,-0.9114,0.001751,0.0051,-21.28,6.13,2.40
1777991970.8723907,30,0.2409,0,-2.2371,0.2159,-0.7770,0.018289,0.0117,-16.42,6.45,2.20
1777991971.127438,31,0.2364,0,-4.1766,0.1854,-0.7774,0.038637,0.0054,-7.34,6.89,1.63
1777991971.40768,32,0.2314,0,-6.6071,0.1490,-0.9318,0.035326,0.0162,2.60,6.84,0.53
1777991971.6582267,33,0.2279,0,-9.1765,0.1118,-1.2376,0.015663,0.0057,12.52,5.78,-0.68
1777991971.9253879,34,0.2270,0,-10.7952,0.0883,-1.6295,0.006683,0.0146,20.16,4.01,-1.06
1777991972.1922011,35,0.2277,0,-11.7067,0.0746,-2.0619,0.003312,0.0103,23.71,1.88,-0.52
1777991972.4544036,36,0.2289,0,-12.3473,0.0648,-2.5166,0.000490,0.0066,26.42,-0.00,0.12
1777991972.7341194,37,0.2301,0,-12.6506,0.0597,-2.9711,0.000237,0.0092,28.16,-1.13,0.61
1777991972.9893744,38,0.2295,0,-13.1059,0.0526,-3.4313,0.001884,0.0142,27.91,-2.00,1.04
1777991973.2528777,39,0.2261,0,-14.0368,0.0393,-3.9199,0.007111,0.0069,25.46,-3.17,1.29
1777991973.515864,40,0.2212,0,-15.2498,0.0226,-4.4479,0.010111,0.0057,19.54,-5.08,1.07
1777991973.7908437,41,0.2188,0,-16.0200,0.0122,-4.9916,0.006764,0.0133,12.20,-7.03,0.80
1777991974.05746,42,0.2219,0,-14.4670,0.0327,-5.4216,0.039353,0.0142,5.04,-7.32,0.81
1777991974.3201897,43,0.2300,0,-10.8552,0.0821,-5.6176,0.096006,0.0073,0.72,-4.03,0.29
1777991974.5664365,44,0.2390,0,-7.0937,0.1349,-5.5672,0.095406,0.0105,1.96,4.90,-1.43
1777991974.8480704,45,0.2437,0,-3.9367,0.1791,-5.3105,0.044385,0.0055,8.76,17.96,-6.23
1777991975.109581,46,0.2436,0,-1.4669,0.2126,-4.9039,0.014180,0.0134,18.52,30.97,-13.56
1777991975.3810792,47,0.2403,0,0.3264,0.2354,-4.4052,0.004858,0.0123,28.12,41.25,-21.47
1777991975.6366298,48,0.2363,0,1.5096,0.2489,-3.8628,0.001432,0.0064,35.18,47.50,-27.89
1777991975.8972042,49,0.2338,0,1.7892,0.2493,-3.3364,0.000844,0.0122,37.07,49.08,-29.78
1777991976.1744397,50,0.2310,0,0.4708,0.2276,-2.9276,0.004949,0.0169,36.07,46.70,-28.18
1777991976.4576876,51,0.2275,0,-0.7051,0.2084,-2.6187,0.005241,0.0153,35.17,42.32,-25.46
1777991976.698019,52,0.2245,0,-1.4656,0.1953,-2.3762,0.003102,0.0049,34.02,38.21,-22.61
1777991976.970144,53,0.2216,0,-2.0254,0.1853,-2.1829,0.000483,0.0058,32.07,36.12,-20.27
1777991977.2471771,54,0.2188,0,-1.9886,0.1833,-1.9990,0.000354,0.0241,27.23,36.12,-17.07
1777991977.5049267,55,0.2158,0,-2.1313,0.1791,-1.8346,0.000502,0.0065,18.37,34.88,-11.71
1777991977.7618487,56,0.2131,0,-2.8742,0.1673,-1.7237,0.003872,0.0060,7.85,30.54,-5.72
1777991978.0278707,57,0.2111,0,-4.9496,0.1389,-1.7405,0.023312,0.0061,-0.70,22.29,-1.53
1777991978.311812,58,0.2113,0,-7.7142,0.1021,-1.9199,0.041497,0.0163,-5.85,11.55,-0.01
1777991978.5745163,59,0.2138,0,-10.8442,0.0606,-2.2805,0.049250,0.0090,-8.77,0.92,-0.38
1777991978.8428793,60,0.2169,0,-14.3755,0.0139,-2.8427,0.040122,0.0228,-10.21,-8.14,-1.72
1777991979.0974183,61,0.2196,0,-17.4042,-0.0262,-3.5690,0.029924,0.0064,-11.37,-13.95,-2.87
1777991979.3744047,62,0.2213,0,-19.6811,-0.0561,-4.4043,0.013900,0.0135,-12.10,-17.37,-3.69
1777991979.6518764,63,0.2220,0,-20.2789,-0.0633,-5.2373,0.007186,0.0304,-13.14,-18.70,-4.23
1777991979.925441,64,0.2218,0,-18.3924,-0.0374,-5.9127,0.035782,0.0202,-14.37,-17.84,-4.23
1777991980.1825635,65,0.2209,0,-14.6065,0.0133,-6.3212,0.076302,0.0168,-15.18,-14.25,-3.46
1777991980.460874,66,0.2188,0,-10.2746,0.0700,-6.4442,0.079469,0.0186,-15.65,-7.53,-2.10
1777991980.715268,67,0.2149,0,-6.7126,0.1150,-6.3473,0.046080,0.0125,-13.47,2.06,-0.59
1777991980.9711308,68,0.2095,0,-4.1786,0.1455,-6.1089,0.015254,0.0056,-7.25,12.99,-0.67
1777991981.2355573,69,0.2033,0,-2.6122,0.1628,-5.7974,0.002155,0.0148,3.40,22.84,-4.49
1777991981.508804,70,0.1977,0,-1.9342,0.1689,-5.4684,0.000239,0.0073,16.52,30.32,-11.14
