time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_parent,movement_var_child,is_flat_valley,r_w,best_yaw_deg
1779645165.212211,56,0.0000,0.414275,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.214914,56,5.0000,0.755257,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2206237,56,10.0000,1.232830,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2233734,56,15.0000,1.846977,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2248774,56,20.0000,2.595649,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.226657,56,25.0000,3.474689,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2280827,56,30.0000,4.477812,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2312694,56,35.0000,5.596632,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2334385,56,40.0000,6.820752,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2348914,56,45.0000,8.137904,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2380679,56,50.0000,9.534142,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.239583,56,55.0000,10.994087,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2415714,56,60.0000,12.501209,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.243017,56,65.0000,14.038141,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2443554,56,70.0000,15.587007,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2456703,56,75.0000,17.129769,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2469769,56,80.0000,18.648556,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2482731,56,85.0000,20.126766,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2495804,56,90.0000,21.558735,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2509542,56,95.0000,22.932439,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2525866,56,100.0000,24.233613,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2540321,56,105.0000,25.449460,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.256482,56,110.0000,26.568802,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2578514,56,115.0000,27.582192,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2591612,56,120.0000,28.481999,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2604787,56,125.0000,29.262455,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2617843,56,130.0000,29.919677,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2630677,56,135.0000,30.451672,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2643363,56,140.0000,30.858309,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2656372,56,145.0000,31.141279,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.266951,56,150.0000,31.304028,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2685509,56,155.0000,31.351661,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2700381,56,160.0000,31.290821,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2713683,56,165.0000,31.129534,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2726874,56,170.0000,30.877021,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.275209,56,175.0000,30.368034,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2766736,56,-6.5998,0.169871,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.278004,56,-6.5998,0.169871,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2793124,56,-6.5998,0.169871,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2806845,56,-6.5998,0.169871,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2820325,56,-10.2343,0.132331,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.283324,56,-10.2343,0.132331,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2847705,56,-10.4411,0.132212,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2863753,56,-10.4411,0.132212,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2877538,56,-10.4518,0.132212,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.289065,56,-10.4518,0.132212,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2915416,56,-10.4524,0.132212,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2929354,56,-10.4524,0.132212,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2945738,56,-10.4527,0.132212,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2959406,56,-10.4520,0.132212,0,9.351359E-06,2.360713E-02,0,0.1995,0.0
1779645165.2960749,56,-10.4524,0.132212,1,9.351359E-06,2.360713E-02,0,0.1995,-10.4524
1779645165.382054,57,-180.0000,21.826590,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.3877537,57,-175.0000,20.976009,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.3901677,57,-170.0000,20.147038,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.3924882,57,-165.0000,19.345460,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.3951209,57,-160.0000,18.575123,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4000714,57,-155.0000,17.837878,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4022534,57,-150.0000,17.133609,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4036558,57,-145.0000,16.460348,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4077332,57,-140.0000,15.814474,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4142952,57,-135.0000,15.190992,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4179072,57,-130.0000,14.583874,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4245274,57,-125.0000,13.986450,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4269087,57,-120.0000,13.391833,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.429268,57,-115.0000,12.793350,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4349551,57,-110.0000,12.184963,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4389043,57,-105.0000,11.561662,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.443275,57,-100.0000,10.919817,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4473343,57,-95.0000,10.256459,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4516823,57,-90.0000,9.560366,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4545686,57,-85.0000,8.830377,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.457253,57,-80.0000,8.070506,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4586527,57,-75.0000,7.286827,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4626844,57,-70.0000,6.487375,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.465577,57,-65.0000,5.681990,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4708354,57,-60.0000,4.882085,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4726946,57,-55.0000,4.100373,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4757817,57,-50.0000,3.350551,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4771185,57,-45.0000,2.646948,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.479841,57,-40.0000,2.004159,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4827714,57,-35.0000,1.436663,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4879835,57,-30.0000,0.958438,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.489497,57,-25.0000,0.582584,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4929063,57,-20.0000,0.320961,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.4956002,57,-15.0000,0.183844,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.498447,57,-10.0000,0.179615,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.5013385,57,-5.0000,0.314489,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.5042827,57,0.0000,0.592285,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.5080652,57,5.0000,1.014252,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.5095499,57,10.0000,1.578954,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.5109434,57,15.0000,2.282215,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.513124,57,20.0000,3.117144,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.5166683,57,25.0000,4.074217,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
1779645165.52247,57,30.0000,5.141444,0,9.220772E-06,2.377777E-02,0,0.1969,0.0
