time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779906841.1183784,1,0.0194,1,0.0000,0.0000,0.0000,0.060105,0.5129,18.45,29.40,-2.89,1.000000,1.000000,0,0
1779906841.6019518,2,0.0194,1,0.0000,0.0000,0.0000,0.107441,0.4229,13.62,20.66,-0.23,0.500000,0.500000,0,0
1779906842.168084,3,0.0237,1,0.0000,0.0000,0.0000,0.082827,0.4526,12.63,21.84,-0.31,0.333333,0.333333,0,0
1779906842.6167312,4,0.0540,1,0.0000,0.0000,0.0000,0.299496,0.3584,14.69,18.60,-0.19,0.250000,0.250000,0,0
1779906843.1658168,5,0.0992,1,0.0000,0.0000,0.0000,0.287349,0.3882,13.78,12.87,0.77,0.200000,0.200000,0,0
1779906843.6706243,6,0.1436,0,-11.8587,-0.2838,-0.5608,0.152016,0.3520,13.85,13.83,0.25,0.166667,0.166667,0,0
1779906844.2047186,7,0.1894,0,-7.7395,-0.1647,-0.9153,0.140363,0.3525,13.56,13.50,-0.12,0.142857,0.142857,0,0
1779906844.7102528,8,0.2283,0,-5.9330,-0.1084,-1.1639,0.090548,0.3197,12.25,11.64,0.05,0.125000,0.125000,0,0
1779906845.2650907,9,0.2516,0,-5.7367,-0.0999,-1.3888,0.047904,0.3361,10.14,8.56,0.17,0.111111,0.111111,0,0
1779906845.830445,10,0.2628,0,-5.3056,-0.0859,-1.5754,0.043077,0.3836,5.06,4.99,0.11,0.100000,0.100000,0,0
1779906846.3120582,11,0.2628,0,-4.9491,-0.0754,-1.7296,0.059425,0.3258,-2.15,1.19,0.74,0.090909,0.090909,0,0
1779906846.9299335,12,0.2561,0,-4.0504,-0.0546,-1.8325,0.082588,0.4109,-11.88,0.44,1.24,0.083333,0.083333,0,0
1779906847.375962,13,0.2474,0,-2.7266,-0.0283,-1.8773,0.034673,0.3214,-16.18,4.07,0.95,0.076923,0.076923,0,0
1779906847.916846,14,0.2398,0,-3.6533,-0.0437,-1.9507,0.089557,0.3551,-8.99,4.80,1.29,0.071429,0.071429,0,0
1779906848.4219062,15,0.2341,0,-6.2503,-0.0836,-2.1001,0.145661,0.3218,1.90,1.15,2.05,0.066667,0.066667,0,0
1779906848.9658177,16,0.2301,0,-9.4360,-0.1282,-2.3319,0.088292,0.3281,14.56,-3.54,3.01,0.062500,0.062500,0,0
1779906849.515186,17,0.2283,0,-11.9549,-0.1603,-2.6193,0.016924,0.3555,24.00,-8.16,4.12,0.058824,0.058824,0,0
1779906849.9906185,18,0.2251,0,-13.7178,-0.1803,-2.9362,0.023221,0.2997,22.93,-13.21,4.87,0.055556,0.055556,0,0
1779906850.5933821,19,0.2258,0,-13.7430,-0.1785,-3.2410,0.043978,0.3732,16.41,-15.15,4.31,0.052632,0.052632,0,0
1779906851.108688,20,0.2303,0,-11.0443,-0.1454,-3.4745,0.201752,0.3400,10.30,-7.56,2.72,0.050000,0.050000,0,0
1779906851.7130783,21,0.2330,0,-8.4055,-0.1145,-3.6424,0.269658,0.4065,8.66,8.87,-1.69,0.047619,0.047619,0,0
1779906852.2856586,22,0.2377,0,-4.5357,-0.0714,-3.7227,0.165648,0.4522,11.46,30.07,-6.93,0.045455,0.045455,0,0
1779906852.8071423,23,0.2374,0,-0.7870,-0.0320,-3.7241,0.022563,0.4300,17.54,46.28,-10.24,0.043478,0.043478,0,0
1779906853.334063,24,0.2305,0,-0.1858,-0.0259,-3.7158,0.011877,0.4248,23.76,52.00,-12.81,0.041667,0.041667,0,0
1779906853.7735083,25,0.2249,0,-0.9801,-0.0328,-3.7237,0.010297,0.3436,22.15,49.19,-11.31,0.040000,0.040000,0,0
1779906854.3136039,26,0.2189,0,-2.2263,-0.0430,-3.7538,0.008948,0.3481,15.71,39.08,-7.20,0.038462,0.038462,0,0
1779906854.8772368,27,0.2150,0,-5.2228,-0.0666,-3.8315,0.076478,0.3712,7.83,24.80,-4.15,0.037037,0.037037,0,0
1779906855.452824,28,0.2150,0,-9.2507,-0.0970,-3.9694,0.190956,0.4329,-2.17,7.11,-1.18,0.035714,0.035714,0,0
1779906855.9354234,29,0.2163,0,-13.6333,-0.1290,-4.1695,0.224153,0.3759,-8.80,-12.36,0.31,0.034483,0.034483,0,0
1779906856.4621205,30,0.2194,0,-16.3106,-0.1476,-4.4067,0.095876,0.3680,-11.89,-25.01,-0.10,0.033333,0.034064,0,0
1779906857.001563,31,0.2201,0,-14.7638,-0.1356,-4.6189,0.201852,0.3769,-13.43,-22.88,-0.25,0.032258,0.034064,0,0
1779906857.4936287,32,0.2157,0,-11.0491,-0.1096,-4.7750,0.287508,0.3426,-10.67,-8.95,-0.55,0.031250,0.034064,0,0
1779906858.101235,33,0.2085,0,-6.8087,-0.0821,-4.8709,0.151095,0.4014,-1.31,11.41,-3.38,0.030303,0.034064,0,0
1779906858.6964936,34,0.1993,0,-3.1669,-0.0603,-4.9193,0.023356,0.4549,9.70,31.65,-7.02,0.029412,0.034064,0,0
1779906859.170166,35,0.1894,0,-0.9291,-0.0479,-4.9411,0.009305,0.4052,18.88,46.01,-10.54,0.028571,0.034064,0,0
1779906859.6708467,36,0.1796,0,-0.6033,-0.0460,-4.9603,0.012529,0.3722,25.59,54.14,-14.26,0.027778,0.034064,0,0
1779906860.2592597,37,0.1770,0,-1.5438,-0.0503,-4.9896,0.029673,0.4334,27.60,59.93,-16.90,0.027027,0.034064,0,0
1779906860.8831944,38,0.1833,0,-1.8473,-0.0515,-5.0212,0.036885,0.5202,2.09,67.23,-21.78,0.026316,0.034064,0,0
1779906861.3229773,39,0.1896,0,-4.6333,-0.0648,-5.0831,0.024048,0.4196,-40.01,70.78,-29.80,0.025641,0.034064,0,0
1779906861.9358504,40,0.1979,0,-3.5983,-0.0594,-5.1320,0.034294,0.5086,-83.78,74.13,-36.98,0.025000,0.034064,0,0
1779906862.4489403,41,0.2040,0,4.5848,-0.0183,-5.0827,0.013427,0.4829,-93.70,76.38,-38.46,0.024390,0.034064,0,0
1779906862.9838777,42,0.2039,0,-2.7738,-0.0540,-5.1203,0.040358,0.4858,-68.47,63.34,-31.74,0.023810,0.034064,0,0
1779906863.4517906,43,0.2017,0,-8.2795,-0.0796,-5.2210,0.113327,0.4111,-29.11,45.22,-19.95,0.023256,0.034064,0,0
1779906864.0769598,44,0.1969,0,-12.3356,-0.0974,-5.3654,0.164602,0.4989,6.85,22.48,-8.42,0.022727,0.034064,0,0
1779906864.5145204,45,0.1901,0,-15.7938,-0.1115,-5.5438,0.227492,0.4124,6.29,-5.01,-1.12,0.022222,0.034064,0,0
1779906864.9982262,46,0.1848,0,-21.0075,-0.1320,-5.7723,0.108966,0.3574,-2.62,-21.55,1.31,0.021739,0.034064,0,0
1779906865.5639186,47,0.1835,0,-24.4842,-0.1451,-6.0335,0.033503,0.3708,-6.48,-29.65,1.59,0.021277,0.034064,0,0
1779906866.0428221,48,0.1852,0,-24.3565,-0.1441,-6.2923,0.038085,0.3262,-4.75,-29.74,1.88,0.020833,0.034064,0,0
1779906866.6039171,49,0.1843,0,-20.8579,-0.1304,-6.5133,0.146307,0.3538,-0.68,-19.75,1.73,0.020408,0.034064,0,0
1779906867.1500967,50,0.1798,0,-16.3267,-0.1136,-6.6863,0.214875,0.3664,4.92,-2.62,0.19,0.020000,0.034064,0,0
1779906867.693392,51,0.1764,0,-10.9542,-0.0946,-6.8060,0.146447,0.3563,12.33,16.30,-3.16,0.019608,0.034064,0,0
1779906868.2761185,52,0.1745,0,-6.0702,-0.0779,-6.8791,0.046743,0.3937,19.08,32.14,-7.24,0.019231,0.034064,0,0
1779906868.7718422,53,0.1748,0,-3.1963,-0.0682,-6.9249,0.003361,0.3204,23.25,42.14,-10.15,0.018868,0.034064,0,0
1779906869.3923213,54,0.1746,0,-1.3308,-0.0619,-6.9532,0.018966,0.4168,16.90,45.69,-8.18,0.018519,0.034064,0,0
1779906869.8502042,55,0.1738,0,0.7546,-0.0551,-6.9624,0.032732,0.3240,4.72,45.92,-3.67,0.018182,0.034064,0,0
1779906870.4318345,56,0.1711,0,2.6807,-0.0491,-6.9550,0.025554,0.3644,-8.43,45.54,1.42,0.017857,0.034064,0,0
1779906871.0000832,57,0.1709,0,3.3994,-0.0468,-6.9412,0.017856,0.3967,-15.88,44.91,4.49,0.017544,0.034064,0,0
1779906871.5051174,58,0.1745,0,1.3780,-0.0527,-6.9442,0.046913,0.3579,-7.44,43.52,1.41,0.017241,0.034064,0,0
1779906872.0522094,59,0.1775,0,-0.9592,-0.0596,-6.9673,0.045917,0.3673,4.01,43.11,-2.70,0.016949,0.034064,0,0
1779906872.5310562,60,0.1808,0,-3.2474,-0.0663,-7.0103,0.021764,0.3179,16.13,42.24,-6.91,0.016667,0.034064,0,0
1779906873.129362,61,0.1802,0,-4.7846,-0.0707,-7.0668,0.001586,0.3636,23.43,40.76,-9.26,0.016393,0.034064,0,0
1779906873.6549358,62,0.1786,0,-6.4562,-0.0753,-7.1379,0.020740,0.3594,24.44,35.94,-8.19,0.016129,0.034064,0,0
1779906874.1817915,63,0.1770,0,-9.4275,-0.0834,-7.2347,0.055459,0.3477,24.97,25.80,-5.64,0.015873,0.034064,0,0
1779906874.720673,64,0.1757,0,-11.0565,-0.0877,-7.3447,0.043004,0.3572,25.46,18.29,-3.58,0.015625,0.034064,0,0
1779906875.3157475,65,0.1757,0,-11.4015,-0.0884,-7.4568,0.029462,0.4015,27.05,13.99,-2.85,0.015385,0.034064,0,0
1779906875.8128297,66,0.1755,0,-10.9752,-0.0870,-7.5643,0.030966,0.3748,27.80,13.59,-2.98,0.015152,0.034064,0,0
1779906876.3156626,67,0.1748,0,-9.3972,-0.0826,-7.6573,0.012151,0.3424,29.02,18.50,-4.59,0.014925,0.034064,0,0
