time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779976314.9350731,1,0.9994,0,26.9209,0.0000,26.9209,0.301786,0.1673,-22.44,1.000000,1.000000,0,0
1779976315.09002,2,0.9994,0,26.9201,-0.0004,26.9203,0.301193,0.1163,-22.44,0.500000,0.500000,0,0
1779976315.4265263,3,0.9994,0,26.9194,-0.0005,26.9197,0.300534,0.1779,-22.44,0.333333,0.333333,0,0
1779976315.730315,4,0.9994,0,26.9185,-0.0006,26.9189,0.299787,0.2134,-22.44,0.250000,0.250000,0,0
1779976315.95717,5,0.9994,0,26.9177,-0.0006,26.9182,0.298962,0.1592,-22.44,0.200000,0.200000,0,0
1779976316.267446,6,0.9994,0,26.9145,-0.0011,26.9167,0.297113,0.2029,-22.43,0.166667,0.166667,0,0
1779976316.4377608,7,0.9994,0,26.9044,-0.0024,26.9127,0.288305,0.1143,-21.86,0.142857,0.159104,0,0
1779976316.867292,8,0.9993,0,26.9441,0.0029,26.9202,0.284585,0.2691,-21.08,0.125000,0.159104,0,0
1779976317.3327444,9,0.9980,0,26.9744,0.0059,26.9338,0.305454,0.2004,-16.94,0.111111,0.159104,0,0
1779976317.6063423,10,0.9971,0,26.8721,-0.0049,26.9199,0.319281,0.2189,-15.30,0.100000,0.159104,0,0
1779976317.843018,11,0.9964,0,26.6731,-0.0224,26.8619,0.375659,0.1730,-14.57,0.090909,0.159104,0,0
1779976318.1541612,12,0.9962,0,26.5693,-0.0292,26.7909,0.384613,0.2236,-13.43,0.083333,0.159104,0,0
1779976318.286613,13,0.9962,0,26.6092,-0.0239,26.7420,0.393911,0.0946,-12.70,0.076923,0.159104,0,0
1779976318.6421194,14,0.9963,0,26.5753,-0.0246,26.6949,0.388237,0.1812,-11.98,0.071429,0.159104,0,0
1779976318.9158165,15,0.9964,0,26.5893,-0.0221,26.6596,0.378682,0.1935,-10.47,0.066667,0.159104,0,0
1779976319.0880353,16,0.9970,0,26.6372,-0.0177,26.6411,0.362429,0.1004,-11.25,0.062500,0.159104,0,0
1779976319.520538,17,0.9977,0,26.4707,-0.0264,26.5919,0.343078,0.2482,-13.29,0.058824,0.159104,0,0
1779976319.6673312,18,0.9985,0,26.4101,-0.0283,26.5392,0.333258,0.1311,-14.79,0.055556,0.159104,0,0
1779976320.0333884,19,0.9990,0,26.4407,-0.0252,26.5023,0.271087,0.2202,-16.20,0.052632,0.159104,0,0
1779976320.2445233,20,0.9993,0,26.3774,-0.0271,26.4596,0.251526,0.1688,-17.88,0.050000,0.159104,0,0
1779976320.562,21,0.9993,0,26.2445,-0.0322,26.3984,0.219842,0.2122,-17.83,0.047619,0.159104,0,0
1779976320.8385363,22,0.9993,0,26.3011,-0.0281,26.3593,0.230149,0.2213,-16.93,0.045455,0.159104,0,0
1779976321.0099502,23,0.9993,0,26.2417,-0.0295,26.3158,0.217473,0.1195,-17.91,0.043478,0.159104,0,0
1779976321.366957,24,0.9993,0,26.1589,-0.0317,26.2642,0.202822,0.1977,-18.23,0.041667,0.159104,0,0
1779976321.511174,25,0.9992,0,26.0783,-0.0337,26.2063,0.197560,0.0925,-18.74,0.040000,0.159104,0,0
1779976321.8803115,26,0.9991,0,26.3612,-0.0215,26.2129,0.246614,0.1743,-17.46,0.038462,0.159104,0,0
1779976322.2044497,27,0.9989,0,26.6108,-0.0115,26.2665,0.287815,0.2380,-13.94,0.037037,0.159104,0,0
1779976322.358293,28,0.9986,0,26.8199,-0.0036,26.3514,0.273207,0.1199,-11.03,0.035714,0.159104,0,0
1779976322.7861195,29,0.9983,0,26.9015,-0.0007,26.4382,0.252165,0.2668,-10.60,0.034483,0.159104,0,0
1779976323.2545888,30,0.9975,0,26.7589,-0.0054,26.4846,0.249270,0.2053,-13.09,0.033333,0.159104,0,0
1779976323.4600341,31,0.9974,0,27.0214,0.0032,26.5725,0.291821,0.1490,-11.34,0.032258,0.159104,0,0
1779976323.854182,32,0.9975,0,27.1522,0.0072,26.6706,0.246519,0.2716,-9.32,0.031250,0.159104,0,0
1779976324.308833,33,0.9983,0,26.8851,-0.0011,26.7037,0.169042,0.1933,-11.33,0.030303,0.159104,0,0
1779976324.5310178,34,0.9986,0,26.7943,-0.0037,26.7150,0.155090,0.1386,-12.94,0.029412,0.159104,0,0
1779976324.8732085,35,0.9990,0,26.7547,-0.0047,26.7173,0.150957,0.2202,-13.13,0.028571,0.159104,0,0
1779976325.108564,36,0.9993,0,26.7977,-0.0034,26.7272,0.143462,0.1934,-12.41,0.027778,0.159104,0,0
1779976325.4110847,37,0.9997,0,26.8041,-0.0032,26.7368,0.116377,0.2138,-11.63,0.027027,0.159104,0,0
1779976325.6217363,38,0.9998,0,26.5871,-0.0088,26.7056,0.044146,0.1664,-12.57,0.026316,0.159104,0,0
1779976325.9063761,39,0.9998,0,26.5628,-0.0092,26.6752,0.035531,0.1836,-13.16,0.025641,0.159104,0,0
1779976326.169573,40,0.9998,0,26.5609,-0.0090,26.6494,0.036353,0.1910,-13.15,0.025000,0.159104,0,0
1779976326.4670355,41,0.9998,0,26.6167,-0.0074,26.6380,0.051468,0.2112,-12.19,0.024390,0.159104,0,0
1779976326.7022266,42,0.9997,0,26.4935,-0.0102,26.6064,0.088861,0.1810,-11.20,0.023810,0.159104,0,0
1779976326.972227,43,0.9993,0,26.4737,-0.0104,26.5766,0.106450,0.1974,-10.57,0.023256,0.159104,0,0
1779976327.171828,44,0.9989,0,26.3723,-0.0125,26.5337,0.137433,0.1279,-9.36,0.022727,0.159104,0,0
