time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_up,movement_var_low,is_flat_valley,r_w,best_yaw_deg
1779290353.9727755,1,-180.0000,221.301194,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290353.9787724,1,-175.0000,206.958172,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290353.983075,1,-170.0000,197.165503,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290353.9884024,1,-165.0000,191.971975,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290353.9937644,1,-160.0000,190.185770,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290353.9994228,1,-155.0000,189.094797,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0035918,1,-150.0000,187.756932,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0100243,1,-145.0000,188.196328,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0119154,1,-140.0000,192.707374,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.017898,1,-135.0000,201.765381,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.02159,1,-130.0000,215.192880,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.024999,1,-125.0000,232.727896,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0291348,1,-120.0000,254.030756,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0317698,1,-115.0000,278.657904,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0356307,1,-110.0000,306.057671,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0406318,1,-105.0000,335.582912,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0426643,1,-100.0000,366.535335,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0463862,1,-95.0000,398.275937,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.050153,1,-90.0000,430.324207,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0518696,1,-85.0000,461.966946,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0573404,1,-80.0000,492.163874,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0615053,1,-75.0000,520.342921,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0651069,1,-70.0000,543.385124,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0677698,1,-65.0000,548.287731,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0752409,1,-60.0000,532.439276,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0810027,1,-55.0000,499.881402,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0825987,1,-50.0000,456.488179,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779290354.0904453,1,-45.0000,407.219573,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
