time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1779191865.9799042,1,0.9997,0,6.2653,6.2636,6.2653,0.014455,0.1872,-22.22,1.000000,1.000000
1779191866.2260022,2,0.9997,0,6.2617,3.1309,7.8294,0.014569,0.1883,-22.23,0.500000,0.500000
1779191866.4776902,3,0.9997,0,6.3327,2.1112,8.7383,0.029276,0.1981,-21.81,0.333333,0.333333
1779191866.7269433,4,0.9997,0,6.4908,1.6230,9.3940,0.080216,0.1833,-20.55,0.250000,0.250000
1779191866.9795628,5,0.9997,0,6.5653,1.3134,9.8792,0.121001,0.1957,-18.11,0.200000,0.200000
1779191867.3277848,6,0.9996,0,6.6444,1.1078,10.2635,0.149569,0.2937,-15.17,0.166667,0.166667
1779191867.7314243,7,0.9994,0,6.6975,0.9572,10.5015,0.184356,0.1916,-10.40,0.142857,0.159104
1779191868.0089204,8,0.9994,0,6.7808,0.8480,10.6231,0.204249,0.2210,-8.90,0.125000,0.159104
1779191868.2263265,9,0.9993,0,6.8989,0.7670,10.6760,0.225532,0.1878,-7.24,0.111111,0.159104
1779191868.4797747,10,0.9993,0,6.9722,0.6977,10.6739,0.244061,0.1991,-5.60,0.100000,0.159104
1779191868.7358773,11,0.9992,0,6.9252,0.6300,10.6078,0.231257,0.1914,-4.77,0.090909,0.159104
1779191868.9928734,12,0.9992,0,6.9056,0.5759,10.5036,0.206846,0.2057,-5.00,0.083333,0.159104
1779191869.2092679,13,0.9992,0,6.8533,0.5277,10.3671,0.196799,0.1780,-5.95,0.076923,0.159104
1779191869.484985,14,0.9992,0,6.8432,0.4893,10.2183,0.204288,0.2033,-7.19,0.071429,0.159104
1779191869.7350256,15,0.9993,0,6.9512,0.4639,10.0890,0.201375,0.2033,-7.38,0.066667,0.159104
1779191869.9728832,16,0.9993,0,7.0265,0.4396,9.9718,0.206604,0.1814,-6.96,0.062500,0.159104
1779191870.2231462,17,0.9993,0,7.0236,0.4136,9.8509,0.203357,0.1802,-6.73,0.058824,0.159104
1779191870.4549289,18,0.9993,0,6.9818,0.3883,9.7213,0.199056,0.1693,-6.91,0.055556,0.159104
1779191870.7372608,19,0.9993,0,6.9757,0.3676,9.5939,0.201499,0.2001,-7.08,0.052632,0.159104
1779191870.9909642,20,0.9993,0,7.0323,0.3520,9.4827,0.212968,0.2008,-7.21,0.050000,0.159104
1779191871.2152815,21,0.9993,0,7.1195,0.3394,9.3925,0.218403,0.1823,-7.11,0.047619,0.159104
1779191871.4870403,22,0.9993,0,7.1965,0.3275,9.3188,0.218038,0.1867,-6.51,0.045455,0.159104
1779191871.757524,23,0.9993,0,7.2001,0.3134,9.2455,0.220279,0.2226,-6.26,0.043478,0.159104
1779191871.9945023,24,0.9993,0,7.1549,0.2985,9.1642,0.220962,0.2035,-6.09,0.041667,0.159104
1779191872.2352366,25,0.9993,0,7.1562,0.2866,9.0860,0.225191,0.1905,-5.86,0.040000,0.159104
1779191872.4998224,26,0.9993,0,7.1670,0.2760,9.0130,0.227251,0.2051,-5.63,0.038462,0.159104
1779191872.722911,27,0.9993,0,7.1811,0.2663,8.9458,0.226629,0.1938,-5.46,0.037037,0.159104
1779191872.9672744,28,0.9993,0,7.1798,0.2568,8.8809,0.222873,0.1844,-5.40,0.035714,0.159104
1779191873.2173252,29,0.9993,0,7.1302,0.2462,8.8097,0.217359,0.1838,-5.09,0.034483,0.159104
1779191873.4977162,30,0.9993,0,7.1014,0.2371,8.7374,0.209592,0.2157,-4.03,0.033333,0.159104
1779191873.7456148,31,0.9993,0,7.0689,0.2284,8.6642,0.203844,0.2136,-3.14,0.032258,0.159104
1779191874.0134742,32,0.9993,0,7.0482,0.2206,8.5928,0.192806,0.2264,-3.31,0.031250,0.159104
1779191874.247704,33,0.9993,0,6.9513,0.2110,8.5092,0.182587,0.2120,-4.31,0.030303,0.159104
1779191874.5007136,34,0.9993,0,6.8679,0.2023,8.4184,0.165796,0.2107,-6.01,0.029412,0.159104
