time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1779364276.8275542,1,0.0194,1,-101.8162,0.0000,-101.8162,0.060105,0.1892,-162.32,48.80,0.66,1.000000,1.000000
1779364277.055237,2,0.0194,1,-101.8162,0.0000,-101.8162,0.062584,0.1455,-162.68,49.46,0.68,0.500000,0.500000
1779364277.3660748,3,0.0193,1,-101.8162,0.0000,-101.8162,0.078853,0.1920,-163.31,51.90,0.77,0.333333,0.333333
1779364277.613239,4,0.0192,1,-101.8162,0.0000,-101.8162,0.102681,0.1659,-165.48,55.34,0.88,0.250000,0.250000
1779364277.8961182,5,0.0194,1,-101.8162,0.0000,-101.8162,0.107441,0.1881,-150.08,57.52,0.91,0.200000,0.200000
1779364278.155855,6,0.0201,1,-101.8162,0.0000,-101.8162,0.095029,0.1818,-151.06,57.04,0.83,0.166667,0.166667
1779364278.4164052,7,0.0237,1,-101.8162,0.0000,-101.8162,0.082827,0.1887,-150.39,56.36,0.72,0.142857,0.159104
1779364278.6816652,8,0.0360,1,-101.8162,0.0000,-101.8162,0.086408,0.1889,-148.19,57.05,0.47,0.125000,0.159104
1779364278.9370084,9,0.0540,1,-101.8162,0.0000,-101.8162,0.128729,0.1768,-145.32,59.62,-0.03,0.111111,0.159104
1779364279.1780105,10,0.0763,1,-154.7014,0.0000,-154.7014,0.271976,0.1593,-159.93,10.30,0.82,0.100000,0.159104
1779364279.4589353,11,0.0992,1,-154.7014,0.0000,-154.7014,0.409339,0.1719,-158.07,12.60,0.11,0.090909,0.159104
1779364279.7297287,12,0.1216,0,-168.0284,-0.1350,-155.0916,0.395326,0.1742,-155.62,12.45,-0.46,0.083333,0.159104
1779364279.9653144,13,0.1436,0,-164.8890,-0.0988,-155.4121,0.441119,0.1464,-152.29,11.59,-0.62,0.076923,0.159104
1779364280.2449985,14,0.1664,0,-159.6963,-0.0359,-155.5605,0.642971,0.1498,-149.29,11.78,-0.46,0.071429,0.159104
1779364280.5409162,15,0.1894,0,-156.7955,0.0011,-155.5966,0.722370,0.1882,-146.28,12.43,-0.38,0.066667,0.159104
1779364280.818113,16,0.2105,0,-157.3008,-0.0055,-155.6590,0.695153,0.2015,-144.06,13.26,-0.63,0.062500,0.159104
1779364281.0878925,17,0.2283,0,-161.1250,-0.0568,-155.9123,1.073432,0.1873,-142.19,14.21,-1.38,0.058824,0.159104
1779364281.3195076,18,0.2419,0,-166.5633,-0.1291,-156.4463,2.516806,0.1520,-140.22,15.19,-2.44,0.055556,0.159104
1779364281.5681455,19,0.2516,0,-171.1689,-0.1884,-157.2166,3.902338,0.1381,-140.28,15.62,-3.33,0.052632,0.159104
1779364281.8542619,20,0.2584,0,-175.2895,-0.2392,-158.1891,4.727016,0.1606,-141.59,16.18,-4.13,0.050000,0.159104
1779364282.1367188,21,0.2628,0,-178.9434,-0.2819,-159.3271,4.604043,0.1684,-143.35,16.81,-4.85,0.047619,0.159104
1779364282.3916602,22,0.2642,0,-182.6928,-0.3236,-160.6195,3.558140,0.1722,-146.05,17.42,-5.57,0.045455,0.159104
1779364282.6649373,23,0.2628,0,-186.5671,-0.3642,-162.0534,2.204004,0.1868,-150.54,17.62,-6.19,0.043478,0.159104
1779364282.8981757,24,0.2597,0,-189.6001,-0.3930,-163.5685,1.218224,0.1545,-155.85,17.11,-6.49,0.041667,0.159104
1779364283.2140095,25,0.2561,0,-190.0104,-0.3932,-165.0230,1.118644,0.1845,-161.27,15.36,-6.11,0.040000,0.159104
1779364283.4485679,26,0.2518,0,-187.0573,-0.3608,-166.2522,0.998038,0.1660,-166.10,12.49,-5.05,0.038462,0.159104
1779364283.7417097,27,0.2474,0,-183.6638,-0.3264,-167.2512,0.528582,0.1752,-167.26,10.03,-3.96,0.037037,0.159104
1779364283.9972198,28,0.2434,0,-181.1405,-0.3016,-168.0789,0.133070,0.1696,-164.66,8.45,-3.14,0.035714,0.159104
1779364284.2726853,29,0.2398,0,-180.8451,-0.2967,-168.8514,0.102706,0.1843,-161.22,8.08,-2.87,0.034483,0.159104
1779364284.5234406,30,0.2366,0,-182.9057,-0.3106,-169.6792,0.300340,0.1650,-156.85,8.90,-3.14,0.033333,0.159104
1779364284.8009205,31,0.2341,0,-185.7556,-0.3298,-170.5955,0.511819,0.1723,-150.78,10.06,-3.55,0.032258,0.159104
1779364285.0309827,32,0.2321,0,-189.2057,-0.3524,-171.6221,0.676974,0.1432,-144.54,11.31,-4.04,0.031250,0.159104
1779364285.303956,33,0.2301,0,-193.1798,-0.3777,-172.7753,0.706022,0.1486,-138.32,12.62,-4.60,0.030303,0.159104
1779364285.5688424,34,0.2290,0,-197.1083,-0.4016,-174.0488,0.614299,0.1455,-132.57,13.80,-5.15,0.029412,0.159104
1779364285.8611844,35,0.2283,0,-200.8064,-0.4231,-175.4284,0.508524,0.1816,-128.88,14.66,-5.65,0.028571,0.159104
1779364286.1202,36,0.2269,0,-204.8909,-0.4462,-176.9222,0.419528,0.1734,-128.36,15.62,-6.21,0.027778,0.159104
1779364286.3432555,37,0.2251,0,-209.3688,-0.4707,-178.5379,0.463288,0.1364,-130.00,16.65,-6.81,0.027027,0.159104
1779364286.6284957,38,0.2245,0,-213.1848,-0.4905,-180.2485,0.553640,0.1577,-132.74,16.91,-7.25,0.026316,0.159104
1779364286.9332697,39,0.2258,0,-213.7895,-0.4911,-181.9268,0.564818,0.1874,-136.50,15.35,-7.07,0.025641,0.159104
1779364287.1421566,40,0.2281,0,-209.8442,-0.4658,-183.3887,1.816992,0.1516,-139.89,11.66,-5.86,0.025000,0.159104
1779364287.477271,41,0.2303,0,-201.8501,-0.4183,-184.4681,5.470879,0.2068,-141.89,6.17,-3.62,0.024390,0.159104
1779364287.672382,42,0.2316,0,-188.9328,-0.3448,-184.9647,11.184375,0.1522,-141.58,-0.67,-0.64,0.023810,0.159104
1779364288.051929,43,0.2330,0,-162.1175,-0.1976,-184.3079,16.753872,0.2578,-139.45,-7.91,2.69,0.023256,0.159104
1779364288.5287492,44,0.2377,0,-4.5357,-0.3164,-4.8401,0.165648,0.2063,11.40,31.15,-0.19,0.022727,0.159104
1779364288.7409005,45,0.2388,0,-2.2974,-0.3028,-5.0348,0.073985,0.1574,14.31,41.03,-0.62,0.022222,0.159104
1779364289.0159655,46,0.2374,0,-0.7870,-0.2935,-5.1568,0.022563,0.1664,17.43,47.67,-0.84,0.021739,0.159104
1779364289.2738311,47,0.2340,0,-0.1469,-0.2888,-5.2483,0.011065,0.1599,21.00,51.69,-0.88,0.021277,0.159104
1779364289.54133,48,0.2305,0,-0.1858,-0.2876,-5.3397,0.011877,0.1673,23.63,53.57,-0.85,0.020833,0.159104
1779364289.8291972,49,0.2278,0,-0.5616,-0.2880,-5.4441,0.012788,0.1857,23.89,53.26,-0.80,0.020408,0.159104
1779364290.056933,50,0.2249,0,-0.9801,-0.2886,-5.5627,0.010297,0.1595,22.03,50.98,-0.77,0.020000,0.159104
1779364290.3136175,51,0.2218,0,-1.4981,-0.2896,-5.6987,0.007586,0.1417,19.22,46.81,-0.73,0.019608,0.159104
1779364290.5790865,52,0.2189,0,-2.2263,-0.2915,-5.8591,0.008948,0.1478,15.62,41.13,-0.66,0.019231,0.159104
1779364290.8793795,53,0.2164,0,-3.6147,-0.2959,-6.0675,0.032727,0.1856,11.84,34.21,-0.48,0.018868,0.159104
1779364291.144417,54,0.2150,0,-5.2228,-0.3012,-6.3295,0.076478,0.1799,7.76,27.23,-0.26,0.018519,0.159104
