time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779895870.5528038,1,0.1361,0,-60.0624,0.0000,-60.0624,278.245390,0.2211,10.41,-69.48,33.69,1.000000,1.000000,0,0
1779895870.6963344,2,0.1361,0,-88.1788,-1.9137,-63.7595,76.625521,0.1218,14.58,-66.17,31.63,0.500000,0.500000,0,0
1779895871.0639892,3,0.1361,0,-90.2259,-1.9198,-66.7931,68.792199,0.2123,17.21,-63.38,29.99,0.333333,0.333333,0,0
1779895871.3284955,4,0.1361,0,-91.9306,-1.9124,-69.4960,62.711363,0.2006,19.12,-60.85,28.56,0.250000,0.250000,0,0
1779895871.6199238,5,0.1361,0,-93.4681,-1.9022,-71.9992,57.554221,0.2252,20.61,-58.49,27.26,0.200000,0.200000,0,0
1779895871.8854616,6,0.1361,0,-94.9043,-1.8917,-74.3677,52.986785,0.2172,21.81,-56.23,26.05,0.166667,0.166667,0,0
1779895872.1062517,7,0.1360,0,-96.0625,-1.8774,-76.6740,48.258142,0.1758,22.63,-53.79,24.66,0.142857,0.159104,0,0
1779895872.3600683,8,0.1358,0,-96.4045,-1.8513,-78.9117,41.918933,0.1727,22.09,-49.99,22.32,0.125000,0.159104,0,0
1779895872.6395593,9,0.1356,0,-96.3865,-1.8232,-81.0725,35.250792,0.1778,21.39,-43.85,19.55,0.111111,0.159104,0,0
1779895872.915936,10,0.1355,0,-96.1308,-1.7950,-83.1535,28.788032,0.1843,21.31,-35.89,16.64,0.100000,0.159104,0,0
1779895873.1959443,11,0.1354,0,-95.6777,-1.7673,-85.1526,22.702304,0.2130,21.78,-27.46,13.72,0.090909,0.159104,0,0
1779895873.4340742,12,0.1354,0,-95.5225,-1.7456,-87.0840,17.258196,0.1772,22.27,-20.73,11.37,0.083333,0.159104,0,0
1779895873.698818,13,0.1352,0,-95.7703,-1.7300,-88.9636,13.112031,0.1688,22.02,-16.56,9.69,0.076923,0.159104,0,0
1779895873.9540436,14,0.1349,0,-95.7240,-1.7129,-90.7849,9.226756,0.1629,19.77,-14.80,7.99,0.071429,0.159104,0,0
1779895874.2739956,15,0.1347,0,-96.1688,-1.7016,-92.5653,7.018680,0.2115,17.27,-15.56,6.88,0.066667,0.159104,0,0
1779895874.5145326,16,0.1348,0,-99.5972,-1.7161,-94.3954,12.133858,0.1719,17.79,-18.74,8.04,0.062500,0.159104,0,0
1779895874.739545,17,0.1348,0,-102.9104,-1.7288,-96.2698,16.010444,0.1515,19.19,-23.06,9.42,0.058824,0.159104,0,0
1779895875.0473607,18,0.1348,0,-105.2577,-1.7334,-98.1587,16.197740,0.1770,19.76,-26.61,10.13,0.055556,0.159104,0,0
1779895875.3217876,19,0.1346,0,-107.2704,-1.7354,-100.0520,14.951256,0.1826,18.37,-28.96,10.38,0.052632,0.159104,0,0
1779895875.574123,20,0.1343,0,-108.8063,-1.7340,-101.9361,13.676309,0.1573,14.66,-29.46,9.93,0.050000,0.159104,0,0
1779895875.8762004,21,0.1341,0,-109.8318,-1.7295,-103.7971,12.220480,0.1907,10.67,-28.65,8.81,0.047619,0.159104,0,0
1779895876.1473844,22,0.1340,0,-111.0026,-1.7261,-105.6400,10.840147,0.1892,9.32,-27.39,7.92,0.045455,0.159104,0,0
1779895876.4228303,23,0.1341,0,-112.6498,-1.7256,-107.4784,10.209890,0.1835,9.98,-25.66,7.66,0.043478,0.159104,0,0
1779895876.6906853,24,0.1340,0,-113.5809,-1.7212,-109.2930,8.201645,0.1882,9.74,-23.60,6.87,0.041667,0.159104,0,0
