time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779901059.5706244,1,0.9995,0,18.2413,0.0000,18.2413,18.311012,0.3117,-8.92,1.000000,1.000000,0,0
1779901060.0251195,2,0.9995,0,22.4973,2.1269,21.4322,2.160416,0.2279,-11.76,0.500000,0.500000,0,0
1779901060.3666859,3,0.9994,0,23.2366,1.6646,23.1434,1.359496,0.3007,-13.03,0.333333,0.333333,0,0
1779901060.859487,4,0.9994,0,23.7270,1.3712,24.3178,1.366521,0.2682,-12.11,0.250000,0.250000,0,0
1779901061.4018106,5,0.9993,0,24.0548,1.1627,25.1956,1.349386,0.2995,-12.05,0.200000,0.200000,0,0
1779901061.9887943,6,0.9992,0,24.4964,1.0426,25.9481,1.217496,0.3465,-12.55,0.166667,0.166667,0,0
1779901062.5604825,7,0.9993,0,24.8165,0.9395,26.5583,1.345718,0.3904,-8.60,0.142857,0.159104,0,0
1779901063.027129,8,0.9989,0,24.8302,0.8239,26.9766,1.505317,0.3266,-4.67,0.125000,0.159104,0,0
1779901063.669271,9,0.9984,0,25.0507,0.7569,27.3074,1.622485,0.4437,-1.29,0.111111,0.159104,0,0
1779901064.1502726,10,0.9986,0,25.2542,0.7017,27.5714,1.667012,0.3845,0.60,0.100000,0.159104,0,0
1779901064.6904984,11,0.9984,0,25.1567,0.6291,27.7170,1.762033,0.4066,-0.61,0.090909,0.159104,0,0
1779901065.0928626,12,0.9990,0,24.7309,0.5413,27.6976,2.295017,0.2635,3.01,0.083333,0.159104,0,0
