time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779900887.298633,1,0.9995,0,-115.8286,0.0000,-115.8286,708.324414,0.2656,127.73,1.000000,1.000000,0,0
1779900887.8086066,2,0.9995,0,-146.3689,-15.2620,-138.7256,47.996314,0.2535,132.16,0.500000,0.500000,0,0
1779900888.0508494,3,0.9994,0,-151.9666,-12.0425,-151.1673,9.243544,0.2285,134.53,0.333333,0.333333,0,0
1779900888.3672166,4,0.9994,0,-154.8370,-9.7509,-159.3988,1.006876,0.2942,139.27,0.250000,0.250000,0,0
1779900888.8453686,5,0.9994,0,-156.9038,-8.2150,-165.4731,0.598294,0.2473,142.35,0.200000,0.200000,0,0
1779900888.9516716,6,0.9993,0,-158.3124,-7.0814,-170.1824,3.002199,0.0801,138.71,0.166667,0.166667,0,0
1779900889.409521,7,0.9992,0,-159.4129,-6.2277,-173.7080,6.429897,0.2737,134.42,0.142857,0.159104,0,0
1779900889.9536374,8,0.9992,0,-159.9517,-5.5171,-176.1609,10.117508,0.2882,133.88,0.125000,0.159104,0,0
1779900890.527497,9,0.9992,0,-160.6750,-4.9849,-177.8914,12.704164,0.3258,132.55,0.111111,0.159104,0,0
1779900891.1737082,10,0.9986,0,-161.0390,-4.5235,-179.0188,15.830132,0.4500,130.37,0.100000,0.159104,0,0
1779900891.5416892,11,0.9986,0,-161.1917,-4.1267,-179.6576,17.682082,0.2976,129.80,0.090909,0.159104,0,0
1779900892.0835457,12,0.9985,0,-161.3457,-3.7961,-179.9417,20.126144,0.3112,131.78,0.083333,0.159104,0,0
1779900892.6500785,13,0.9986,0,-161.7590,-3.5363,179.9728,21.379907,0.3322,91.27,0.076923,0.159104,0,0
1779900893.082734,14,0.9994,0,197.6929,-3.3230,179.9959,20.261700,0.2466,20.89,0.071429,0.159104,0,0
1779900893.4677851,15,0.9997,0,197.2662,-3.1299,-179.8894,19.403504,0.3688,-9.86,0.066667,0.159104,0,0
1779900893.9831436,16,0.9998,0,-163.5036,-2.9825,-179.7911,17.465421,0.3503,-72.39,0.062500,0.159104,0,0
1779900894.457495,17,1.0000,0,-163.5678,-2.8108,-179.5736,15.694138,0.2937,-112.41,0.058824,0.159104,0,0
