time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x
1777990334.6324823,1,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.77
1777990334.6476505,2,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.77
1777990334.6536944,3,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990334.6625843,4,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990334.8846643,5,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990335.1560721,6,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990335.4174697,7,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990335.6899898,8,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990335.9485078,9,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990336.2213225,10,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.77
1777990336.4860203,11,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.77
1777990336.7457645,12,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990337.01912,13,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990337.277031,14,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990337.5523064,15,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990337.8152673,16,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990338.0933251,17,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990338.3527331,18,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990338.6172469,19,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990338.878018,20,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990339.14819,21,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990339.4148223,22,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990339.6734583,23,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990339.9546945,24,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990340.2171118,25,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990340.4810534,26,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990340.7421584,27,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990372.834303,28,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.38
1777990373.0917602,29,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.38
1777990373.3594716,30,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.38
1777990373.6304662,31,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.38
1777990373.887775,32,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.39
1777990374.1648173,33,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.39
1777990374.4205623,34,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.39
1777990374.691914,35,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.39
1777990374.9506304,36,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.39
1777990375.2263184,37,0.9998,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.39
1777990458.1310413,1,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.77
1777990458.1373768,2,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.77
1777990458.1478138,3,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990458.1540718,4,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990458.3974402,5,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990458.6585839,6,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990458.932116,7,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990459.1950254,8,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990459.4554842,9,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990459.7287202,10,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.77
1777990460.001181,11,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.77
1777990460.2637134,12,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990460.5227902,13,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990460.8001904,14,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990461.0559223,15,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990461.331227,16,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990461.5912464,17,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777990461.8539677,18,0.9999,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.76
1777991963.9040546,1,0.9996,0,24.1304,24.1202,24.1304,0.629163,0.0226,-8.13
1777991963.9296703,2,0.9994,0,24.1935,12.0985,30.2146,0.519792,0.0203,-13.84
1777991963.9616067,3,0.9994,0,24.0767,8.0291,33.5242,0.549272,0.0217,-13.24
1777991963.9702313,4,0.9995,0,24.0249,6.0100,35.6589,0.640576,0.0056,-10.10
1777991964.203626,5,0.9995,0,23.6015,4.7239,36.7046,0.708045,0.0152,-9.44
1777991964.4801943,6,0.9995,0,23.5160,3.9228,36.8769,0.699978,0.0061,-9.73
1777991964.74428,7,0.9994,0,23.5473,3.3672,36.5848,0.635142,0.0132,-12.84
1777991965.0133173,8,0.9993,0,23.9637,2.9986,36.1605,0.626737,0.0259,-16.03
1777991965.2837796,9,0.9993,0,24.2246,2.6946,35.6491,0.629249,0.0268,-14.79
1777991965.5236812,10,0.9993,0,24.2684,2.4297,35.0525,0.664883,0.0099,-13.50
1777991965.8300738,11,0.9992,0,24.3948,2.2205,34.4511,0.688864,0.0097,-11.26
1777991966.0754805,12,0.9991,0,24.0797,2.0094,33.7480,0.629888,0.0142,-10.06
1777991966.3459358,13,0.9991,0,24.3226,1.8736,33.1462,0.562956,0.0167,-10.30
1777991966.6034052,14,0.9992,0,24.6051,1.7601,32.6491,0.548264,0.0140,-7.91
1777991966.8714926,15,0.9994,0,24.5168,1.6369,32.1451,0.590899,0.0080,-5.93
1777991967.1400118,16,0.9993,0,24.4551,1.5308,31.6552,0.680515,0.0138,-2.61
1777991967.4071147,17,0.9987,0,24.2363,1.4260,31.1441,0.789393,0.0053,0.96
1777991967.6618552,18,0.9979,0,24.0824,1.3314,30.6388,0.836849,0.0094,2.50
1777991967.9414637,19,0.9975,0,24.3566,1.2681,30.2553,0.841088,0.0247,3.35
1777991968.2118688,20,0.9978,0,24.5534,1.2039,29.9482,0.770910,0.0107,1.59
1777991968.4774091,21,0.9984,0,24.9632,1.1563,29.7599,0.645940,0.0114,0.26
1777991968.7237253,22,0.9990,0,24.9402,1.0856,29.5518,0.586611,0.0056,-2.23
1777991968.997125,23,0.9994,0,24.4149,0.9890,29.1983,0.622510,0.0062,-4.53
1777991969.2608235,24,0.9994,0,23.5709,0.8791,28.6514,0.865773,0.0140,-0.69
1777991969.5219808,25,0.9995,0,22.5836,0.7671,27.9204,1.020973,0.0073,5.95
1777991969.8009188,26,0.9998,0,21.7887,0.6734,27.1018,1.111454,0.0179,14.14
1777991970.0540454,27,1.0000,0,21.1742,0.5961,26.2674,1.186237,0.0061,24.79
1777991970.3281186,28,1.0000,0,20.9707,0.5481,25.5338,1.192009,0.0082,31.06
1777991970.5969026,29,1.0000,0,20.8958,0.5107,24.9155,1.198703,0.0151,32.02
1777991970.872073,30,1.0000,0,21.2784,0.5031,24.5107,1.308641,0.0235,34.47
1777991971.1273994,31,1.0000,0,22.0657,0.5201,24.3806,1.449405,0.0131,36.95
1777991971.405732,32,1.0000,0,23.0416,0.5475,24.5144,1.415010,0.0243,33.93
1777991971.6574314,33,1.0000,0,24.0453,0.5748,24.8603,1.190909,0.0121,27.30
1777991971.9248035,34,0.9999,0,24.6558,0.5770,25.2659,0.889715,0.0204,16.49
1777991972.192263,35,0.9998,0,24.9222,0.5583,25.6265,0.567991,0.0229,0.48
1777991972.4537263,36,0.9997,0,25.0186,0.5306,25.9075,0.351873,0.0135,-11.22
1777991972.7319632,37,0.9996,0,25.0317,0.4996,26.1056,0.260822,0.0226,-17.52
1777991972.98861,38,0.9995,0,25.0159,0.4687,26.2327,0.234452,0.0076,-19.77
1777991973.252166,39,0.9994,0,25.0549,0.4429,26.3204,0.268231,0.0185,-17.14
1777991973.5152192,40,0.9991,0,24.9810,0.4119,26.3486,0.342053,0.0124,-13.40
1777991973.7895012,41,0.9987,0,24.7672,0.3744,26.2947,0.476784,0.0211,-6.78
1777991974.0394783,42,0.9987,0,24.4278,0.3316,26.1448,0.743248,0.0054,2.26
1777991974.3193464,43,0.9988,0,23.7005,0.2682,25.8189,1.112322,0.0203,12.30
1777991974.565114,44,0.9981,0,22.7838,0.1972,25.3086,1.543863,0.0046,25.12
1777991974.8481646,45,0.9959,0,22.4567,0.1659,24.8155,1.797171,0.0189,38.53
1777991975.10964,46,0.9919,0,22.0479,0.1316,24.3165,1.950831,0.0261,47.22
1777991975.3675416,47,0.9873,0,22.2311,0.1347,23.9705,1.995565,0.0178,50.66
1777991975.635802,48,0.9837,0,22.5964,0.1483,23.7904,1.933775,0.0064,51.83
1777991975.8978908,49,0.9828,0,22.4998,0.1339,23.6173,1.941007,0.0065,51.38
1777991976.1731312,50,0.9846,0,22.7228,0.1391,23.5332,1.907049,0.0171,52.87
1777991976.4547431,51,0.9873,0,22.9285,0.1431,23.5144,1.904321,0.0303,57.72
1777991976.6973264,52,0.9897,0,23.2972,0.1565,23.5898,1.857631,0.0069,60.91
1777991976.9693189,53,0.9912,0,23.4755,0.1578,23.6884,1.746571,0.0114,59.57
1777991977.245473,54,0.9918,0,23.5090,0.1504,23.7671,1.608462,0.0183,52.11
1777991977.50342,55,0.9929,0,23.3642,0.1328,23.7833,1.446266,0.0108,41.91
1777991977.7609344,56,0.9949,0,23.1455,0.1118,23.7315,1.283273,0.0069,31.60
1777991978.0273793,57,0.9970,0,23.7197,0.1395,23.8379,1.190306,0.0107,22.83
1777991978.3097644,58,0.9985,0,23.7862,0.1351,23.9321,1.043782,0.0070,16.47
1777991978.5738304,59,0.9988,0,24.0122,0.1405,24.0594,0.933575,0.0095,10.64
1777991978.8429766,60,0.9980,0,24.3743,0.1538,24.2485,0.791771,0.0074,4.58
1777991979.0964365,61,0.9968,0,24.0454,0.1249,24.3017,0.673015,0.0121,-1.44
1777991979.3720248,62,0.9959,0,24.2890,0.1320,24.4022,0.603732,0.0127,-5.28
1777991979.6502838,63,0.9954,0,24.2488,0.1217,24.4639,0.589117,0.0293,-7.28
1777991979.9237897,64,0.9957,0,23.9542,0.0969,24.4283,0.676246,0.0312,-5.36
1777991980.182323,65,0.9967,0,23.3113,0.0526,24.2253,0.889765,0.0274,0.20
1777991980.4589612,66,0.9979,0,22.7313,0.0147,23.9099,1.077980,0.0316,6.92
1777991980.7151825,67,0.9988,0,22.1449,-0.0213,23.5067,1.289742,0.0292,16.27
1777991980.971376,68,0.9986,0,21.7813,-0.0418,23.0962,1.512207,0.0125,28.63
1777991981.2334418,69,0.9973,0,21.9702,-0.0280,22.8281,1.712559,0.0078,42.18
1777991981.5093842,70,0.9955,0,22.2539,-0.0094,22.6954,1.892251,0.0146,55.31
1777991981.8002176,71,0.9937,0,22.4135,0.0007,22.6345,1.998530,0.0332,63.31
1777991982.0515552,72,0.9924,0,22.9274,0.0313,22.7227,1.962750,0.0116,62.16
1777991982.3142612,73,0.9918,0,23.3840,0.0566,22.9108,1.771968,0.0091,50.54
1777991982.5843515,74,0.9917,0,23.7325,0.0740,23.1474,1.473554,0.0119,32.41
1777991982.8613114,75,0.9918,0,24.3203,0.1045,23.4843,1.031787,0.0149,12.63
1777991983.1257834,76,0.9917,0,24.5715,0.1133,23.8093,0.674627,0.0186,-4.54
1777991983.3869867,77,0.9907,0,24.7795,0.1189,24.1131,0.466174,0.0060,-15.56
1777991983.665612,78,0.9884,0,24.9897,0.1243,24.4005,0.374261,0.0160,-20.96
1777991983.9455574,79,0.9853,0,25.0432,0.1201,24.6335,0.371965,0.0183,-22.86
1777991984.2097416,80,0.9825,0,25.0581,0.1139,24.8144,0.414873,0.0217,-23.46
1777991984.4723003,81,0.9803,0,24.9046,0.0982,24.9108,0.457475,0.0186,-23.49
1777991984.7594583,82,0.9792,0,24.7527,0.0835,24.9424,0.477155,0.0074,-23.60
1777991985.0275578,83,0.9786,0,24.7527,0.0786,24.9634,0.475901,0.0174,-23.68
1777991985.2768216,84,0.9781,0,24.8077,0.0772,24.9907,0.490410,0.0155,-23.71
1777991985.5542178,85,0.9781,0,24.5613,0.0582,24.9443,0.531927,0.0185,-23.68
1777991985.8250117,86,0.9797,0,23.8803,0.0147,24.7273,0.631099,0.0224,-23.72
1777991986.0984268,87,0.9836,0,23.6221,-0.0014,24.4878,0.593473,0.0155,-23.70
1777991986.3686233,88,0.9887,0,23.5754,-0.0041,24.2868,0.507374,0.0109,-24.20
1777991986.618888,89,0.9938,0,23.9865,0.0207,24.2376,0.435048,0.0077,-25.77
1777991986.9072776,90,0.9977,0,24.6913,0.0617,24.3850,0.287772,0.0178,-24.63
1777991987.161351,91,0.9994,0,25.0694,0.0806,24.5980,0.282935,0.0063,-21.31
1777991987.435824,92,0.9996,0,25.0739,0.0761,24.7617,0.341073,0.0056,-19.03
1777991987.7045114,93,0.9992,0,24.8775,0.0597,24.8337,0.423043,0.0208,-15.47
1777991987.9761143,94,0.9986,0,24.8689,0.0556,24.8849,0.458651,0.0287,-14.16
1777991988.2472882,95,0.9981,0,24.7028,0.0424,24.8781,0.476690,0.0251,-14.62
1777991988.5182052,96,0.9977,0,24.6234,0.0351,24.8498,0.502901,0.0274,-13.08
1777991988.783456,97,0.9976,0,24.6686,0.0357,24.8380,0.532017,0.0263,-11.13
1777991989.0488393,98,0.9976,0,24.6730,0.0338,24.8283,0.590848,0.0068,-8.55
1777991989.3334537,99,0.9980,0,24.6129,0.0282,24.8032,0.695501,0.0271,-4.23
1777991989.5864599,100,0.9985,0,24.7403,0.0341,24.8161,0.809025,0.0045,1.28
1777991989.8629284,101,0.9990,0,24.5657,0.0216,24.7781,0.956365,0.0159,6.36
1777991990.1274028,102,0.9994,0,24.3884,0.0097,24.7003,1.071261,0.0058,9.51
1777991990.406721,103,0.9992,0,24.2801,0.0026,24.6102,1.078661,0.0275,8.27
1777991990.6612194,104,0.9985,0,24.1609,-0.0047,24.5082,1.015603,0.0118,4.48
1777991990.9328628,105,0.9974,0,24.4059,0.0103,24.4938,0.869588,0.0188,-1.41
1777991991.2161217,106,0.9963,0,24.5904,0.0207,24.5311,0.669604,0.0192,-8.71
1777991991.4790173,107,0.9955,0,25.0054,0.0442,24.6692,0.501256,0.0071,-14.68
1777991991.7519157,108,0.9950,0,25.2005,0.0532,24.8267,0.381747,0.0091,-19.74
1777991992.0383666,109,0.9947,0,25.2836,0.0550,24.9694,0.314065,0.0287,-22.87
1777991992.308941,110,0.9945,0,25.1140,0.0416,25.0335,0.315547,0.0148,-25.24
1777991992.5745332,111,0.9946,0,24.6333,0.0104,24.9543,0.332606,0.0199,-29.28
1777991992.8474092,112,0.9951,0,24.0631,-0.0242,24.7409,0.348928,0.0288,-32.86
1777991993.1132805,113,0.9957,0,23.3480,-0.0655,24.3856,0.417380,0.0057,-31.49
1777991993.3906484,114,0.9964,0,22.7578,-0.0969,23.9541,0.555326,0.0235,-24.05
1777991993.6503646,115,0.9969,0,22.1984,-0.1246,23.4730,0.728997,0.0150,-11.28
1777991993.9202073,116,0.9971,0,21.7302,-0.1451,22.9785,0.888173,0.0193,1.84
1777991994.1809516,117,0.9970,0,21.4747,-0.1517,22.5312,1.020617,0.0150,9.75
1777991994.4652278,118,0.9965,0,21.7595,-0.1256,22.2644,1.185129,0.0112,15.58
1777991994.757179,119,0.9958,0,22.5728,-0.0695,22.2774,1.307468,0.0156,19.65
1777991995.0098855,120,0.9952,0,23.4290,-0.0142,22.5176,1.236894,0.0215,16.33
1777991995.284253,121,0.9947,0,24.2892,0.0380,22.9337,1.013608,0.0169,11.22
1777991995.5522249,122,0.9947,0,24.8066,0.0666,23.3943,0.728867,0.0153,1.24
1777991995.8469903,123,0.9948,0,24.9381,0.0705,23.7862,0.502360,0.0312,-11.17
1777991996.1012373,124,0.9950,0,24.9441,0.0666,24.0909,0.383184,0.0205,-17.60
1777991996.348686,125,0.9953,0,24.9542,0.0632,24.3288,0.314417,0.0077,-22.33
1777991996.6362004,126,0.9956,0,24.8587,0.0538,24.4865,0.287155,0.0137,-24.27
1777991996.9112806,127,0.9961,0,24.8743,0.0515,24.6114,0.328577,0.0058,-23.11
1777991997.1802328,128,0.9970,0,25.0229,0.0573,24.7462,0.332193,0.0183,-21.37
1777991997.4600186,129,0.9981,0,24.9637,0.0503,24.8331,0.337790,0.0096,-20.17
1777991997.7226884,130,0.9990,0,24.9402,0.0459,24.8924,0.346007,0.0102,-18.71
1777991997.9800246,131,0.9997,0,24.9870,0.0459,24.9490,0.294898,0.0053,-19.10
1777991998.262064,132,0.9998,0,24.8356,0.0341,24.9507,0.260906,0.0155,-19.64
1777991998.5243967,133,0.9995,0,24.8786,0.0346,24.9620,0.222191,0.0056,-20.11
1777991998.797009,134,0.9992,0,24.9524,0.0370,24.9888,0.183300,0.0129,-21.31
1777991999.0628579,135,0.9990,0,24.8339,0.0277,24.9764,0.169354,0.0113,-22.35
1777991999.3500676,136,0.9989,0,24.8910,0.0294,24.9807,0.165516,0.0184,-23.22
1777991999.599922,137,0.9988,0,24.9134,0.0290,24.9886,0.164713,0.0130,-23.26
1777991999.874481,138,0.9989,0,24.9047,0.0267,24.9911,0.168066,0.0131,-23.28
1777992000.1607206,139,0.9989,0,24.8983,0.0248,24.9901,0.170435,0.0250,-23.26
1777992000.423017,140,0.9989,0,24.9381,0.0257,24.9988,0.169201,0.0182,-23.25
1777992000.6834908,141,0.9986,0,25.0108,0.0285,25.0236,0.181347,0.0157,-23.27
1777992000.9631674,142,0.9972,0,24.9978,0.0260,25.0383,0.228896,0.0192,-23.22
