time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779898072.9754179,1,0.9995,0,18.2413,0.0000,18.2413,18.311012,0.2644,-8.92,1.000000,1.000000,0,0
1779898073.4728155,2,0.9995,0,22.4973,2.1269,21.4322,2.160416,0.2654,-11.76,0.500000,0.500000,0,0
1779898074.0117629,3,0.9994,0,23.3748,1.7107,23.2201,1.460476,0.2682,-13.05,0.333333,0.333333,0,0
1779898074.540485,4,0.9994,0,23.7296,1.3719,24.3766,1.395355,0.2671,-11.61,0.250000,0.250000,0,0
1779898075.1675422,5,0.9992,0,24.1075,1.1733,25.2616,1.260738,0.3523,-13.04,0.200000,0.200000,0,0
1779898075.6619217,6,0.9992,0,24.6362,1.0659,26.0458,1.236602,0.3216,-10.71,0.166667,0.166667,0,0
1779898076.3321626,7,0.9992,0,24.6972,0.9225,26.6073,1.407713,0.4484,-6.34,0.142857,0.159104,0,0
1779898076.6669476,8,0.9986,0,24.8910,0.8315,27.0340,1.544077,0.2499,-2.70,0.125000,0.159104,0,0
1779898076.9544594,9,0.9984,0,25.0645,0.7585,27.3592,1.631157,0.2796,-1.29,0.111111,0.159104,0,0
1779898077.471082,10,0.9986,0,25.2667,0.7030,27.6180,1.675344,0.2566,0.60,0.100000,0.159104,0,0
1779898077.7433653,11,0.9985,0,25.2626,0.6388,27.7811,1.729637,0.2653,0.13,0.090909,0.159104,0,0
1779898078.3594491,12,0.9986,0,24.9636,0.5607,27.8051,2.072252,0.3451,0.39,0.083333,0.159104,0,0
1779898078.8200603,13,0.9994,0,24.4428,0.4776,27.6722,2.577933,0.2874,5.85,0.076923,0.159104,0,0
1779898079.4298112,14,0.9997,0,23.5810,0.3820,27.3426,3.119682,0.3502,15.09,0.071429,0.159104,0,0
1779898079.9334362,15,0.9999,0,22.9428,0.3140,26.9067,3.419309,0.3228,24.19,0.066667,0.159104,0,0
1779898080.4475126,16,1.0000,0,23.1946,0.3101,26.5769,3.442491,0.3120,32.41,0.062500,0.159104,0,0
1779898080.9943337,17,0.9999,0,23.8442,0.3300,26.4196,2.926699,0.3314,25.41,0.058824,0.159104,0,0
1779898081.5310855,18,0.9999,0,24.6091,0.3542,26.4295,2.053323,0.3387,11.31,0.055556,0.159104,0,0
1779898082.481133,19,0.9997,0,25.2210,0.3678,26.5465,1.202806,0.7472,-1.66,0.052632,0.159104,0,1
1779898082.9887443,20,0.9992,0,25.2985,0.3533,26.6452,0.819437,0.4608,-12.18,0.050000,0.159104,0,1
1779898083.4024377,21,0.9991,0,24.9285,0.3188,26.6405,1.586996,0.3527,-2.47,0.047619,0.159104,0,0
1779898083.8542962,22,0.9973,0,24.3465,0.2780,26.5104,2.704949,0.2688,15.88,0.045455,0.159104,0,0
1779898084.410927,23,0.9930,0,23.8295,0.2437,26.2920,3.541343,0.3060,31.54,0.043478,0.159104,0,0
1779898084.9966474,24,0.9894,0,23.4076,0.2162,26.0202,4.164884,0.3519,45.00,0.041667,0.159104,0,0
1779898085.4763036,25,0.9873,0,23.4182,0.2081,25.7869,4.261678,0.3027,54.26,0.040000,0.159104,0,0
1779898086.1856115,26,0.9870,0,23.6718,0.2099,25.6317,3.945614,0.4788,55.56,0.038462,0.159104,0,0
1779898086.4841015,27,0.9901,0,23.7509,0.2051,25.5081,3.537570,0.2477,49.87,0.037037,0.159104,0,0
1779898086.7500129,28,0.9923,0,23.7764,0.1987,25.4021,3.295199,0.2489,46.28,0.035714,0.159104,0,0
1779898087.0859618,29,0.9941,0,24.0352,0.2008,25.3549,3.034338,0.3213,41.22,0.034483,0.159104,0,0
1779898087.5512516,30,0.9959,0,24.0926,0.1960,25.3198,2.474140,0.2608,26.29,0.033333,0.159104,0,0
1779898087.8538187,31,0.9965,0,24.1378,0.1912,25.2933,2.192228,0.2947,18.12,0.032258,0.159104,0,0
