time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778155181.0385766,1,0.0197,1,0.0000,0.0000,0.0000,0.018733,0.0091,25.75,32.08,-12.57,1.000000,1.000000
1778155181.056185,2,0.0197,1,0.0000,0.0000,0.0000,0.032805,0.0071,24.21,27.84,-10.17,0.500000,0.500000
1778155181.0759768,3,0.0195,1,0.0000,0.0000,0.0000,0.043707,0.0087,20.38,23.78,-6.81,0.333333,0.333333
1778155181.0971162,4,0.0192,1,0.0000,0.0000,0.0000,0.045968,0.0110,16.46,22.34,-4.18,0.250000,0.250000
1778155181.1175272,5,0.0190,1,0.0000,0.0000,0.0000,0.040348,0.0094,14.78,24.40,-4.06,0.200000,0.200000
1778155181.1359627,6,0.0190,1,0.0000,0.0000,0.0000,0.029771,0.0074,15.26,27.56,-5.40,0.166667,0.166667
1778155181.1546583,7,0.0191,1,0.0000,0.0000,0.0000,0.035070,0.0077,17.34,27.32,-6.00,0.142857,0.142857
1778155181.1732433,8,0.0192,1,0.0000,0.0000,0.0000,0.056612,0.0075,16.89,22.65,-4.69,0.125000,0.125000
1778155181.1934159,9,0.0197,1,0.0000,0.0000,0.0000,0.066361,0.0091,13.32,16.54,-2.12,0.111111,0.111111
1778155181.211631,10,0.0212,1,0.0000,0.0000,0.0000,0.063715,0.0074,10.36,14.39,-0.25,0.100000,0.100000
1778155181.2361531,11,0.0276,1,0.0000,0.0000,0.0000,0.046570,0.0132,8.84,15.92,-0.25,0.090909,0.090909
1778155181.2657197,12,0.0471,1,0.0000,0.0000,0.0000,0.026789,0.0186,11.71,19.12,-2.14,0.083333,0.083333
1778155181.2826562,13,0.0737,1,0.0000,0.0000,0.0000,0.054867,0.0058,16.64,20.22,-3.56,0.076923,0.076923
1778155181.2995582,14,0.1058,0,-19.1526,-0.1447,-0.2884,0.035735,0.0058,22.21,33.06,-12.24,0.071429,0.071429
1778155181.3155499,15,0.1376,0,-15.8828,-0.1134,-0.5438,0.017442,0.0050,20.86,24.05,-9.21,0.066667,0.066667
1778155181.331647,16,0.1654,0,-12.8117,-0.0805,-0.7503,0.020579,0.0050,16.20,17.83,-5.30,0.062500,0.062500
