time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1778265355.2641344,1,0.9996,0,24.1304,24.1202,24.1304,0.629163,0.0052,-8.13,1.000000,1.000000
1778265355.2837908,2,0.9995,0,24.1745,12.0883,30.1996,0.563522,0.0044,-11.21,0.500000,0.500000
1778265355.3015144,3,0.9994,0,24.1935,8.0675,33.5785,0.519792,0.0049,-13.84,0.333333,0.333333
1778265355.3199117,4,0.9994,0,24.0767,6.0226,35.7223,0.549272,0.0041,-13.24,0.250000,0.250000
1778265355.341522,5,0.9995,0,24.0249,4.8084,37.2313,0.640576,0.0049,-10.10,0.200000,0.200000
1778265355.3615203,6,0.9995,0,23.6015,3.9368,38.2417,0.708045,0.0050,-9.44,0.166667,0.166667
1778265355.3798325,7,0.9995,0,23.5160,3.3625,38.7278,0.699978,0.0049,-9.73,0.142857,0.159104
1778265355.3984325,8,0.9994,0,23.5473,2.9463,38.7918,0.635142,0.0050,-12.84,0.125000,0.159104
1778265355.4168696,9,0.9993,0,23.9637,2.6654,38.6759,0.626737,0.0050,-16.03,0.111111,0.159104
1778265355.4367647,10,0.9993,0,24.2246,2.4252,38.4179,0.629249,0.0050,-14.79,0.100000,0.159104
1778265355.4552977,11,0.9993,0,24.2684,2.2088,38.0259,0.664883,0.0050,-13.50,0.090909,0.159104
1778265355.4792767,12,0.9992,0,24.3948,2.0354,37.5707,0.688864,0.0050,-11.26,0.083333,0.159104
1778265355.5085547,13,0.9991,0,24.0797,1.8548,36.9861,0.629888,0.0050,-10.06,0.076923,0.159104
1778265355.5253391,14,0.9991,0,24.3226,1.7398,36.4364,0.562956,0.0049,-10.30,0.071429,0.159104
1778265355.542117,15,0.9992,0,24.6051,1.6427,35.9371,0.548264,0.0050,-7.91,0.066667,0.159104
1778265355.5581267,16,0.9994,0,24.5168,1.5346,35.4117,0.590899,0.0050,-5.93,0.062500,0.159104
1778265355.5741258,17,0.9993,0,24.4551,1.4407,34.8813,0.680515,0.0050,-2.61,0.058824,0.159104
1778265355.5908027,18,0.9987,0,24.2363,1.3486,34.3242,0.789393,0.0049,0.96,0.055556,0.159104
1778265355.607469,19,0.9979,0,24.0824,1.2697,33.7662,0.836849,0.0050,2.50,0.052632,0.159104
1778265355.6241393,20,0.9975,0,24.3566,1.2201,33.2993,0.841088,0.0052,3.35,0.050000,0.159104
1778265355.6406813,21,0.9978,0,24.5534,1.1715,32.8964,0.770910,0.0042,1.59,0.047619,0.159104
1778265355.6565044,22,0.9984,0,24.9632,1.1369,32.5925,0.645940,0.0049,0.26,0.045455,0.159104
1778265355.6728423,23,0.9990,0,24.9402,1.0865,32.2900,0.586611,0.0049,-2.23,0.043478,0.159104
1778265355.6882617,24,0.9994,0,24.4149,1.0194,31.8951,0.622510,0.0049,-4.53,0.041667,0.159104
1778265355.7037148,25,0.9994,0,23.5709,0.9449,31.3661,0.865773,0.0049,-0.69,0.040000,0.159104
1778265355.7192118,26,0.9995,0,22.5836,0.8706,30.7016,1.020973,0.0049,5.95,0.038462,0.159104
1778265355.73496,27,0.9998,0,21.7887,0.8089,29.9641,1.111454,0.0049,14.14,0.037037,0.159104
1778265355.750953,28,1.0000,0,21.1742,0.7581,29.2032,1.186237,0.0051,24.79,0.035714,0.159104
1778265355.7673142,29,1.0000,0,20.9707,0.7250,28.5030,1.192009,0.0049,31.06,0.034483,0.159104
1778265355.782741,30,1.0000,0,20.8958,0.6983,27.8799,1.198703,0.0049,32.02,0.033333,0.159104
1778265355.798361,31,1.0000,0,21.2784,0.6881,27.4082,1.308641,0.0049,34.47,0.032258,0.159104
1778265355.8140438,32,1.0000,0,22.0657,0.6912,27.1395,1.449405,0.0049,36.95,0.031250,0.159104
1778265355.829571,33,1.0000,0,23.0416,0.6998,27.0760,1.415010,0.0049,33.93,0.030303,0.159104
1778265355.8450463,34,1.0000,0,24.0453,0.7088,27.1898,1.190909,0.0048,27.30,0.029412,0.159104
1778265355.8605933,35,0.9999,0,24.6558,0.7060,27.3803,0.889715,0.0049,16.49,0.028571,0.159104
1778265355.876449,36,0.9998,0,24.9222,0.6938,27.5727,0.567991,0.0049,0.48,0.027778,0.159104
1778265355.8922563,37,0.9997,0,25.0186,0.6776,27.7363,0.351873,0.0049,-11.22,0.027027,0.159104
1778265355.908676,38,0.9996,0,25.0317,0.6601,27.8613,0.260822,0.0049,-17.52,0.026316,0.159104
1778265355.924959,39,0.9995,0,25.0159,0.6428,27.9494,0.234452,0.0048,-19.77,0.025641,0.159104
1778265355.9413276,40,0.9994,0,25.0549,0.6277,28.0170,0.268231,0.0049,-17.14,0.025000,0.159104
1778265355.957661,41,0.9991,0,24.9810,0.6106,28.0480,0.342053,0.0049,-13.40,0.024390,0.159104
1778265355.973988,42,0.9987,0,24.7672,0.5910,28.0238,0.476784,0.0049,-6.78,0.023810,0.159104
1778265355.9902098,43,0.9987,0,24.4278,0.5694,27.9313,0.743248,0.0048,2.26,0.023256,0.159104
1778265356.0065727,44,0.9988,0,23.7005,0.5400,27.7132,1.112322,0.0049,12.30,0.022727,0.159104
1778265356.0226212,45,0.9981,0,22.7838,0.5077,27.3575,1.543863,0.0046,25.12,0.022222,0.159104
1778265356.0390866,46,0.9959,0,22.4567,0.4896,26.9930,1.797171,0.0050,38.53,0.021739,0.159104
1778265356.0554137,47,0.9919,0,22.0479,0.4706,26.6089,1.950831,0.0049,47.22,0.021277,0.159104
1778265356.0718696,48,0.9873,0,22.2311,0.4647,26.3130,1.995565,0.0049,50.66,0.020833,0.159104
1778265356.0892186,49,0.9837,0,22.5964,0.4627,26.1216,1.933775,0.0057,51.83,0.020408,0.159104
1778265356.106302,50,0.9828,0,22.4998,0.4517,25.9364,1.941007,0.0057,51.38,0.020000,0.159104
1778265356.1226933,51,0.9846,0,22.7228,0.4473,25.8102,1.907049,0.0050,52.87,0.019608,0.159104
1778265356.1392574,52,0.9873,0,22.9285,0.4427,25.7307,1.904321,0.0049,57.72,0.019231,0.159104
1778265356.155809,53,0.9897,0,23.2972,0.4414,25.7194,1.857631,0.0050,60.91,0.018868,0.159104
1778265356.1743627,54,0.9912,0,23.4755,0.4365,25.7332,1.746571,0.0067,59.57,0.018519,0.159104
1778265356.1899135,55,0.9918,0,23.5090,0.4293,25.7438,1.608462,0.0048,52.11,0.018182,0.159104
1778265356.2055738,56,0.9929,0,23.3642,0.4191,25.7207,1.446266,0.0049,41.91,0.017857,0.159104
1778265356.2212203,57,0.9949,0,23.1455,0.4079,25.6565,1.283273,0.0049,31.60,0.017544,0.159104
1778265356.2367492,58,0.9970,0,23.7197,0.4108,25.6949,1.190306,0.0049,22.83,0.017241,0.159104
1778265356.2522752,59,0.9985,0,23.7862,0.4050,25.7323,1.043782,0.0049,16.47,0.016949,0.159104
1778265356.2684886,60,0.9988,0,24.0122,0.4020,25.7971,0.933575,0.0049,10.64,0.016667,0.159104
1778265356.2846584,61,0.9980,0,24.3743,0.4013,25.9088,0.791771,0.0048,4.58,0.016393,0.159104
1778265356.3009214,62,0.9968,0,24.0454,0.3896,25.9410,0.673015,0.0049,-1.44,0.016129,0.159104
1778265356.317117,63,0.9959,0,24.2890,0.3873,26.0052,0.603732,0.0048,-5.28,0.015873,0.159104
1778265356.3333085,64,0.9954,0,24.2488,0.3806,26.0474,0.589117,0.0049,-7.28,0.015625,0.159104
1778265356.3495698,65,0.9957,0,23.9542,0.3703,26.0275,0.676246,0.0049,-5.36,0.015385,0.159104
1778265356.365901,66,0.9967,0,23.3113,0.3550,25.8955,0.889765,0.0049,0.20,0.015152,0.159104
1778265356.3823614,67,0.9979,0,22.7313,0.3411,25.6800,1.077980,0.0050,6.92,0.014925,0.159104
1778265356.3989043,68,0.9988,0,22.1449,0.3275,25.3937,1.289742,0.0049,16.27,0.014706,0.159104
1778265356.4144602,69,0.9986,0,21.7813,0.3175,25.0868,1.512207,0.0049,28.63,0.014493,0.159104
1778265356.4307947,70,0.9973,0,21.9702,0.3156,24.8578,1.712559,0.0049,42.18,0.014286,0.159104
1778265356.4470239,71,0.9955,0,22.2539,0.3152,24.7106,1.892251,0.0049,55.31,0.014085,0.159104
1778265356.4632854,72,0.9937,0,22.4135,0.3130,24.6110,1.998530,0.0049,63.31,0.013889,0.159104
1778265356.479534,73,0.9924,0,22.9274,0.3158,24.6111,1.962750,0.0049,62.16,0.013699,0.159104
1778265356.495824,74,0.9918,0,23.3840,0.3176,24.6850,1.771968,0.0049,50.54,0.013514,0.159104
1778265356.5122736,75,0.9917,0,23.7325,0.3181,24.8026,1.473554,0.0049,32.41,0.013333,0.159104
1778265356.528497,76,0.9918,0,24.3203,0.3216,24.9973,1.031787,0.0049,12.63,0.013158,0.159104
1778265356.5448081,77,0.9917,0,24.5715,0.3207,25.2002,0.674627,0.0049,-4.54,0.012987,0.159104
1778265356.5611265,78,0.9907,0,24.7795,0.3192,25.4028,0.466174,0.0049,-15.56,0.012821,0.159104
1778265356.5775104,79,0.9884,0,24.9897,0.3179,25.6057,0.374261,0.0049,-20.96,0.012658,0.159104
1778265356.5930107,80,0.9853,0,25.0432,0.3146,25.7828,0.371965,0.0048,-22.86,0.012500,0.159104
1778265356.6101308,81,0.9825,0,25.0581,0.3110,25.9319,0.414873,0.0049,-23.46,0.012346,0.159104
1778265356.631144,82,0.9803,0,24.9046,0.3054,26.0295,0.457475,0.0049,-23.49,0.012195,0.159104
1778265356.6499867,83,0.9792,0,24.7527,0.3000,26.0838,0.477155,0.0049,-23.60,0.012048,0.159104
1778265356.6695247,84,0.9786,0,24.7527,0.2965,26.1269,0.475901,0.0049,-23.68,0.011905,0.159104
1778265356.6896913,85,0.9781,0,24.8077,0.2938,26.1697,0.490410,0.0049,-23.71,0.011765,0.159104
1778265356.7102358,86,0.9781,0,24.5613,0.2876,26.1622,0.531927,0.0049,-23.68,0.011628,0.159104
1778265356.7446043,87,0.9797,0,23.8803,0.2767,26.0401,0.631099,0.0049,-23.72,0.011494,0.159104
1778265356.7641108,88,0.9836,0,23.6221,0.2707,25.8901,0.593473,0.0049,-23.70,0.011364,0.159104
1778265356.7804158,89,0.9887,0,23.5754,0.2672,25.7511,0.507374,0.0049,-24.20,0.011236,0.159104
1778265356.7959108,90,0.9938,0,23.9865,0.2688,25.6984,0.435048,0.0049,-25.77,0.011111,0.159104
1778265356.8121402,91,0.9977,0,24.6913,0.2736,25.7687,0.287772,0.0049,-24.63,0.010989,0.159104
1778265356.827744,92,0.9994,0,25.0694,0.2747,25.8885,0.282935,0.0041,-21.31,0.010870,0.159104
1778265356.8440595,93,0.9996,0,25.0739,0.2718,25.9875,0.341073,0.0049,-19.03,0.010753,0.159104
1778265356.860237,94,0.9992,0,24.8775,0.2668,26.0354,0.423043,0.0049,-15.47,0.010638,0.159104
1778265356.876575,95,0.9986,0,24.8689,0.2639,26.0721,0.458651,0.0049,-14.16,0.010526,0.159104
1778265356.8931289,96,0.9981,0,24.7028,0.2595,26.0729,0.476690,0.0049,-14.62,0.010417,0.159104
1778265356.9095664,97,0.9977,0,24.6234,0.2560,26.0582,0.502901,0.0049,-13.08,0.010309,0.159104
1778265356.9259107,98,0.9976,0,24.6686,0.2538,26.0511,0.532017,0.0049,-11.13,0.010204,0.159104
1778265356.9421575,99,0.9976,0,24.6730,0.2513,26.0438,0.590848,0.0049,-8.55,0.010101,0.159104
1778265356.9584615,100,0.9980,0,24.6129,0.2482,26.0254,0.695501,0.0049,-4.23,0.010000,0.159104
1778265356.9747498,101,0.9985,0,24.7403,0.2470,26.0290,0.809025,0.0049,1.28,0.009901,0.159104
1778265356.9909883,102,0.9990,0,24.5657,0.2429,26.0007,0.956365,0.0049,6.36,0.009804,0.159104
1778265357.0071526,103,0.9994,0,24.3884,0.2388,25.9452,1.071261,0.0049,9.51,0.009709,0.159104
1778265357.0226562,104,0.9992,0,24.2801,0.2355,25.8785,1.078661,0.0041,8.27,0.009615,0.159104
1778265357.0388806,105,0.9985,0,24.1609,0.2321,25.8009,1.015603,0.0049,4.48,0.009524,0.159104
1778265357.0543807,106,0.9974,0,24.4059,0.2322,25.7749,0.869588,0.0048,-1.41,0.009434,0.159104
1778265357.0699475,107,0.9963,0,24.5904,0.2318,25.7821,0.669604,0.0050,-8.71,0.009346,0.159104
1778265357.086277,108,0.9955,0,25.0054,0.2335,25.8556,0.501256,0.0049,-14.68,0.009259,0.159104
1778265357.1026597,109,0.9950,0,25.2005,0.2331,25.9481,0.381747,0.0049,-19.74,0.009174,0.159104
1778265357.119735,110,0.9947,0,25.2836,0.2318,26.0380,0.314065,0.0049,-22.87,0.009091,0.159104
1778265357.1361132,111,0.9945,0,25.1140,0.2282,26.0839,0.315547,0.0049,-25.24,0.009009,0.159104
1778265357.1533446,112,0.9946,0,24.6333,0.2219,26.0411,0.332606,0.0049,-29.28,0.008929,0.159104
1778265357.169667,113,0.9951,0,24.0631,0.2149,25.9088,0.348928,0.0049,-32.86,0.008850,0.159104
1778265357.1868124,114,0.9957,0,23.3480,0.2068,25.6771,0.417380,0.0049,-31.49,0.008772,0.159104
1778265357.203153,115,0.9964,0,22.7578,0.1999,25.3825,0.555326,0.0049,-24.05,0.008696,0.159104
1778265357.2194037,116,0.9969,0,22.1984,0.1933,25.0401,0.728997,0.0049,-11.28,0.008621,0.159104
1778265357.2357192,117,0.9971,0,21.7302,0.1877,24.6729,0.888173,0.0049,1.84,0.008547,0.159104
1778265357.2519853,118,0.9970,0,21.4747,0.1840,24.3204,1.020617,0.0049,9.75,0.008475,0.159104
1778265357.26832,119,0.9965,0,21.7595,0.1848,24.0699,1.185129,0.0049,15.58,0.008403,0.159104
1778265357.2846138,120,0.9958,0,22.5728,0.1900,23.9926,1.307468,0.0048,19.65,0.008333,0.159104
1778265357.3015568,121,0.9952,0,23.4290,0.1955,24.0679,1.236894,0.0048,16.33,0.008264,0.159104
1778265357.3169844,122,0.9947,0,24.2892,0.2009,24.2720,1.013608,0.0049,11.22,0.008197,0.159104
1778265357.3324754,123,0.9947,0,24.8066,0.2035,24.5279,0.728867,0.0049,1.24,0.008130,0.159104
1778265357.3479013,124,0.9948,0,24.9381,0.2029,24.7636,0.502360,0.0049,-11.17,0.008065,0.159104
1778265357.3633378,125,0.9950,0,24.9441,0.2013,24.9616,0.383184,0.0049,-17.60,0.008000,0.159104
1778265357.37805,126,0.9953,0,24.9542,0.1998,25.1286,0.314417,0.0041,-22.33,0.007937,0.159104
1778265357.3936677,127,0.9956,0,24.8587,0.1975,25.2521,0.287155,0.0049,-24.27,0.007874,0.159104
1778265357.409344,128,0.9961,0,24.8743,0.1961,25.3572,0.328577,0.0049,-23.11,0.007812,0.159104
1778265357.4248984,129,0.9970,0,25.0229,0.1957,25.4689,0.332193,0.0049,-21.37,0.007752,0.159104
1778265357.4411035,130,0.9981,0,24.9637,0.1938,25.5517,0.337790,0.0048,-20.17,0.007692,0.159104
1778265357.4573584,131,0.9990,0,24.9402,0.1921,25.6160,0.346007,0.0048,-18.71,0.007634,0.159104
1778265357.4728475,132,0.9997,0,24.9870,0.1910,25.6766,0.294898,0.0041,-19.10,0.007576,0.159104
1778265357.4875185,133,0.9998,0,24.8356,0.1884,25.7013,0.260906,0.0041,-19.64,0.007519,0.159104
1778265357.5030982,134,0.9995,0,24.8786,0.1873,25.7280,0.222191,0.0049,-20.11,0.007463,0.159104
1778265357.5193021,135,0.9992,0,24.9524,0.1865,25.7616,0.183300,0.0049,-21.31,0.007407,0.159104
1778265357.5347364,136,0.9990,0,24.8339,0.1843,25.7691,0.169354,0.0048,-22.35,0.007353,0.159104
1778265357.5501838,137,0.9989,0,24.8910,0.1833,25.7838,0.165516,0.0049,-23.22,0.007299,0.159104
1778265357.565601,138,0.9988,0,24.9134,0.1822,25.7987,0.164713,0.0049,-23.26,0.007246,0.159104
1778265357.581101,139,0.9989,0,24.9047,0.1808,25.8087,0.168066,0.0049,-23.28,0.007194,0.159104
1778265357.5966656,140,0.9989,0,24.8983,0.1795,25.8149,0.170435,0.0049,-23.26,0.007143,0.159104
1778265357.6122417,141,0.9989,0,24.9381,0.1785,25.8257,0.169201,0.0049,-23.25,0.007092,0.159104
1778265357.6278777,142,0.9986,0,25.0108,0.1777,25.8457,0.181347,0.0049,-23.27,0.007042,0.159104
