time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778265355.274342,1,0.0197,1,0.0000,0.0000,0.0000,0.018733,0.0090,25.75,32.08,-12.57,1.000000,1.000000
1778265355.2918391,2,0.0197,1,0.0000,0.0000,0.0000,0.032805,0.0069,24.21,27.84,-10.17,0.500000,0.500000
1778265355.3110878,3,0.0195,1,0.0000,0.0000,0.0000,0.043707,0.0085,20.38,23.78,-6.81,0.333333,0.333333
1778265355.3319342,4,0.0192,1,0.0000,0.0000,0.0000,0.045968,0.0110,16.46,22.34,-4.18,0.250000,0.250000
1778265355.3517852,5,0.0190,1,0.0000,0.0000,0.0000,0.040348,0.0092,14.78,24.40,-4.06,0.200000,0.200000
1778265355.3700988,6,0.0190,1,0.0000,0.0000,0.0000,0.029771,0.0074,15.26,27.56,-5.40,0.166667,0.166667
1778265355.3886197,7,0.0191,1,0.0000,0.0000,0.0000,0.035070,0.0077,17.34,27.32,-6.00,0.142857,0.159104
1778265355.4070244,8,0.0192,1,0.0000,0.0000,0.0000,0.056612,0.0074,16.89,22.65,-4.69,0.125000,0.159104
1778265355.426917,9,0.0197,1,0.0000,0.0000,0.0000,0.066361,0.0089,13.32,16.54,-2.12,0.111111,0.159104
1778265355.4454026,10,0.0212,1,0.0000,0.0000,0.0000,0.063715,0.0075,10.36,14.39,-0.25,0.100000,0.159104
1778265355.4693937,11,0.0276,1,0.0000,0.0000,0.0000,0.046570,0.0130,8.84,15.92,-0.25,0.090909,0.159104
1778265355.498685,12,0.0471,1,0.0000,0.0000,0.0000,0.026789,0.0183,11.71,19.12,-2.14,0.083333,0.159104
1778265355.515509,13,0.0737,1,0.0000,0.0000,0.0000,0.054867,0.0058,16.64,20.22,-3.56,0.076923,0.159104
1778265355.5322287,14,0.1058,0,-19.1526,-0.1447,-0.4647,0.035735,0.0058,18.76,16.29,-3.26,0.071429,0.159104
1778265355.5482523,15,0.1376,0,-15.8828,-0.1134,-0.9132,0.017442,0.0050,18.84,10.75,-1.93,0.066667,0.159104
1778265355.5642936,16,0.1654,0,-12.8117,-0.0805,-1.3046,0.020579,0.0050,15.28,7.42,-0.29,0.062500,0.159104
1778265355.5810685,17,0.1892,0,-9.8744,-0.0469,-1.6081,0.033251,0.0058,11.24,7.87,0.38,0.058824,0.159104
1778265355.597659,18,0.2103,0,-6.9641,-0.0124,-1.7993,0.039690,0.0058,9.12,12.03,-0.42,0.055556,0.159104
1778265355.6137815,19,0.2299,0,-4.5407,0.0171,-1.8831,0.019406,0.0051,8.83,16.99,-2.02,0.052632,0.159104
1778265355.6312356,20,0.2475,0,-3.4524,0.0304,-1.9157,0.004073,0.0056,11.09,19.16,-3.26,0.050000,0.159104
1778265355.6467648,21,0.2617,0,-3.7731,0.0260,-1.9682,0.006852,0.0050,13.70,16.57,-3.18,0.047619,0.159104
1778265355.6632352,22,0.2698,0,-5.2548,0.0075,-2.1021,0.024561,0.0057,15.36,9.17,-1.64,0.045455,0.159104
1778265355.678742,23,0.2716,0,-6.5484,-0.0079,-2.3017,0.021487,0.0049,12.10,1.37,-0.12,0.043478,0.159104
