time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778159278.0456164,1,0.0197,1,-0.1052,0.0000,0.0000,0.182348,0.0046,25.78,32.17,-12.63,1.000000,1.000000
1778159278.0610204,2,0.0197,1,-0.1181,0.0000,0.0000,0.245608,0.0043,24.24,27.94,-10.22,0.500000,0.500000
1778159278.0762262,3,0.0195,1,-0.1278,0.0000,0.0000,0.300753,0.0043,20.41,23.90,-6.86,0.333333,0.333333
1778159278.0915759,4,0.0192,1,-0.1303,0.0000,0.0000,0.317749,0.0043,16.47,22.47,-4.22,0.250000,0.250000
1778159278.106834,5,0.0190,1,-0.1218,0.0000,0.0000,0.287387,0.0043,14.79,24.52,-4.10,0.200000,0.200000
1778159278.1222618,6,0.0190,1,-0.1128,0.0000,0.0000,0.238448,0.0044,15.28,27.67,-5.44,0.166667,0.166667
1778159278.1376588,7,0.0191,1,-0.1161,0.0000,0.0000,0.251817,0.0044,17.36,27.43,-6.04,0.159104,0.159104
1778159278.153009,8,0.0192,1,-0.1254,0.0000,0.0000,0.334130,0.0044,16.91,22.77,-4.73,0.159104,0.159104
1778159278.1684804,9,0.0197,1,-0.1392,0.0000,0.0000,0.407555,0.0044,13.33,16.67,-2.15,0.159104,0.159104
1778159278.1839857,10,0.0212,1,-0.1509,0.0000,0.0000,0.420819,0.0044,10.36,14.54,-0.28,0.159104,0.159104
1778159278.2006845,11,0.0276,1,-0.1750,0.0000,0.0000,0.376618,0.0043,8.85,16.10,-0.29,0.159104,0.159104
1778159278.2159467,12,0.0471,1,-0.2564,0.0000,0.0000,0.294226,0.0043,11.73,19.36,-2.20,0.159104,0.159104
1778159278.2319312,13,0.0737,1,-0.4065,0.0000,0.0000,0.250187,0.0047,16.69,20.60,-3.71,0.159104,0.159104
1778159278.2481904,14,0.1058,0,-0.6341,-0.0038,-0.0144,0.265835,0.0051,18.78,16.44,-3.33,0.159104,0.159104
1778159278.2634313,15,0.1376,0,-0.8950,-0.0095,-0.0430,0.286116,0.0043,18.84,10.73,-1.92,0.159104,0.159104
1778159278.278547,16,0.1654,0,-1.0439,-0.0131,-0.0821,0.267217,0.0043,15.27,7.19,-0.19,0.159104,0.159104
1778159278.2937682,17,0.1892,0,-1.0490,-0.0129,-0.1237,0.215781,0.0043,11.23,7.35,0.59,0.159104,0.159104
1778159278.3089988,18,0.2103,0,-0.9176,-0.0081,-0.1580,0.144221,0.0043,9.07,11.21,-0.09,0.159104,0.159104
1778159278.3248897,19,0.2299,0,-0.7473,-0.0015,-0.1811,0.069163,0.0050,8.72,15.94,-1.58,0.159104,0.159104
1778159278.3407967,20,0.2475,0,-0.6817,0.0011,-0.1997,0.035668,0.0050,10.94,18.05,-2.70,0.159104,0.159104
1778159278.3567536,21,0.2617,0,-0.8043,-0.0040,-0.2288,0.048574,0.0051,13.57,15.55,-2.60,0.159104,0.159104
1778159278.3727663,22,0.2698,0,-1.1228,-0.0175,-0.2839,0.111499,0.0051,15.30,8.33,-1.12,0.159104,0.159104
1778159278.3888123,23,0.2716,0,-1.4162,-0.0295,-0.3610,0.159265,0.0051,12.10,0.59,0.30,0.159104,0.159104
1778159278.4048193,24,0.2689,0,-1.5700,-0.0348,-0.4461,0.170522,0.0050,4.74,-5.04,1.20,0.159104,0.159104
1778159278.4207957,25,0.2640,0,-1.5361,-0.0319,-0.5224,0.152476,0.0050,-2.88,-6.41,1.46,0.159104,0.159104
1778159278.4368842,26,0.2586,0,-1.2857,-0.0203,-0.5733,0.091097,0.0051,-10.50,-3.39,0.96,0.159104,0.159104
1778159278.4529312,27,0.2537,0,-1.0039,-0.0081,-0.5984,0.036507,0.0051,-16.08,0.62,1.08,0.159104,0.159104
1778159278.4682353,28,0.2502,0,-0.8112,-0.0001,-0.6070,0.011536,0.0044,-18.65,3.91,1.78,0.159104,0.159104
1778159278.4834435,29,0.2479,0,-0.6851,0.0049,-0.6054,0.002183,0.0044,-20.77,5.60,2.26,0.159104,0.159104
1778159278.4987404,30,0.2449,0,-0.6733,0.0052,-0.6031,0.002315,0.0043,-21.26,5.77,2.36,0.159104,0.159104
1778159278.5138874,31,0.2409,0,-0.8546,-0.0020,-0.6146,0.026258,0.0042,-16.38,5.09,2.14,0.159104,0.159104
1778159278.5292325,32,0.2364,0,-1.1439,-0.0128,-0.6468,0.075197,0.0051,-7.27,3.97,1.95,0.159104,0.159104
1778159278.5448878,33,0.2314,0,-1.4981,-0.0254,-0.7026,0.133826,0.0053,2.67,2.08,1.89,0.159104,0.159104
1778159278.5615056,34,0.2279,0,-1.8743,-0.0381,-0.7818,0.208980,0.0054,12.60,-0.70,2.45,0.159104,0.159104
1778159278.5779357,35,0.2270,0,-2.1445,-0.0465,-0.8758,0.273354,0.0052,20.35,-3.19,3.67,0.159104,0.159104
1778159278.594516,36,0.2277,0,-2.3410,-0.0519,-0.9790,0.314688,0.0053,24.12,-5.58,5.11,0.159104,0.159104
1778159278.6109679,37,0.2289,0,-2.5140,-0.0563,-1.0891,0.344099,0.0051,27.06,-7.53,6.43,0.159104,0.159104
