time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778159287.3076715,1,0.0197,1,-0.1052,0.0000,0.0000,0.182348,0.0046,25.78,32.17,-12.63,1.000000,1.000000
1778159287.323298,2,0.0197,1,-0.1181,0.0000,0.0000,0.245608,0.0045,24.24,27.94,-10.22,0.500000,0.500000
1778159287.3391502,3,0.0195,1,-0.1278,0.0000,0.0000,0.300753,0.0045,20.41,23.90,-6.86,0.333333,0.333333
1778159287.3548265,4,0.0192,1,-0.1303,0.0000,0.0000,0.317749,0.0044,16.47,22.47,-4.22,0.250000,0.250000
1778159287.3704329,5,0.0190,1,-0.1218,0.0000,0.0000,0.287387,0.0045,14.79,24.52,-4.10,0.200000,0.200000
1778159287.3857448,6,0.0190,1,-0.1128,0.0000,0.0000,0.238448,0.0043,15.28,27.67,-5.44,0.166667,0.166667
1778159287.4011042,7,0.0191,1,-0.1161,0.0000,0.0000,0.251817,0.0043,17.36,27.43,-6.04,0.142857,0.159104
1778159287.4164143,8,0.0192,1,-0.1254,0.0000,0.0000,0.334130,0.0043,16.91,22.77,-4.73,0.125000,0.159104
1778159287.4317217,9,0.0197,1,-0.1392,0.0000,0.0000,0.407555,0.0043,13.33,16.67,-2.15,0.111111,0.159104
1778159287.4468713,10,0.0212,1,-0.1509,0.0000,0.0000,0.420819,0.0043,10.36,14.54,-0.28,0.100000,0.159104
1778159287.4622374,11,0.0276,1,-0.1750,0.0000,0.0000,0.376618,0.0043,8.85,16.10,-0.29,0.090909,0.159104
1778159287.477547,12,0.0471,1,-0.2564,0.0000,0.0000,0.294226,0.0043,11.73,19.36,-2.20,0.083333,0.159104
1778159287.4929514,13,0.0737,1,-0.4065,0.0000,0.0000,0.250187,0.0044,16.69,20.60,-3.71,0.076923,0.159104
1778159287.5091898,14,0.1058,0,-0.6341,-0.0017,-0.0124,0.265835,0.0052,18.78,16.44,-3.33,0.071429,0.159104
1778159287.5244732,15,0.1376,0,-0.8930,-0.0041,-0.0356,0.286187,0.0043,18.84,10.73,-1.92,0.066667,0.159104
1778159287.5398784,16,0.1654,0,-1.0372,-0.0055,-0.0674,0.267501,0.0044,15.27,7.18,-0.18,0.062500,0.159104
1778159287.5553257,17,0.1892,0,-1.0357,-0.0054,-0.1018,0.216333,0.0043,11.23,7.34,0.59,0.058824,0.159104
1778159287.570574,18,0.2103,0,-0.8983,-0.0038,-0.1321,0.144896,0.0043,9.07,11.19,-0.09,0.055556,0.159104
1778159287.586769,19,0.2299,0,-0.7250,-0.0016,-0.1554,0.069758,0.0051,8.72,15.92,-1.57,0.052632,0.159104
1778159287.6028697,20,0.2475,0,-0.6599,-0.0008,-0.1760,0.036169,0.0051,10.94,18.03,-2.69,0.050000,0.159104
1778159287.6190135,21,0.2617,0,-0.7847,-0.0024,-0.2036,0.049131,0.0051,13.57,15.53,-2.59,0.047619,0.159104
1778159287.635094,22,0.2698,0,-1.1021,-0.0062,-0.2481,0.112373,0.0051,15.30,8.32,-1.11,0.045455,0.159104
1778159287.651219,23,0.2716,0,-1.3868,-0.0095,-0.3064,0.160841,0.0051,12.10,0.57,0.32,0.043478,0.159104
1778159287.6674345,24,0.2689,0,-1.5250,-0.0110,-0.3691,0.173092,0.0052,4.74,-5.08,1.22,0.041667,0.159104
1778159287.6835787,25,0.2640,0,-1.4722,-0.0103,-0.4252,0.155751,0.0051,-2.88,-6.47,1.48,0.040000,0.159104
1778159287.699706,26,0.2586,0,-1.2047,-0.0075,-0.4645,0.094004,0.0051,-10.49,-3.47,0.97,0.038462,0.159104
1778159287.7159746,27,0.2537,0,-0.9131,-0.0047,-0.4871,0.038361,0.0052,-16.08,0.53,1.08,0.037037,0.159104
1778159287.7313461,28,0.2502,0,-0.7182,-0.0029,-0.4991,0.012493,0.0044,-18.65,3.82,1.77,0.035714,0.159104
1778159287.7467012,29,0.2479,0,-0.5947,-0.0018,-0.5047,0.002547,0.0043,-20.77,5.51,2.25,0.034483,0.159104
1778159287.7621007,30,0.2449,0,-0.5885,-0.0018,-0.5096,0.002611,0.0043,-21.26,5.68,2.35,0.033333,0.159104
1778159287.7774518,31,0.2409,0,-0.7755,-0.0032,-0.5229,0.027195,0.0043,-16.38,5.01,2.13,0.032258,0.159104
1778159287.7937927,32,0.2364,0,-1.0658,-0.0053,-0.5485,0.077104,0.0052,-7.27,3.89,1.96,0.031250,0.159104
