time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1778159319.7709727,1,0.9996,0,18.2801,18.2725,18.2801,9.187141,0.0054,-7.92,1.000000,1.000000
1778159319.7875926,2,0.9995,0,22.7496,11.3745,26.2039,1.074449,0.0055,-11.18,0.500000,0.500000
1778159319.8049748,3,0.9994,0,24.6792,8.2279,31.1828,0.579233,0.0056,-13.85,0.333333,0.333333
1778159319.821531,4,0.9994,0,25.7935,6.4506,34.6751,1.291907,0.0055,-13.26,0.250000,0.250000
1778159319.8382812,5,0.9995,0,26.5981,5.3220,37.3188,2.308667,0.0055,-10.14,0.200000,0.200000
1778159319.8550293,6,0.9995,0,26.9154,4.4883,39.3263,3.475256,0.0054,-9.49,0.166667,0.166667
1778159319.8717072,7,0.9995,0,27.3348,3.9073,40.9635,4.376298,0.0055,-9.78,0.142857,0.142857
1778159319.8882167,8,0.9994,0,27.7537,3.4715,42.3511,5.096324,0.0054,-12.86,0.125000,0.125000
1778159319.905563,9,0.9993,0,28.4056,3.1584,43.6104,5.599200,0.0057,-16.03,0.111111,0.111111
1778159319.922401,10,0.9993,0,28.9087,2.8931,44.7453,6.155938,0.0054,-14.81,0.100000,0.100000
1778159319.9388204,11,0.9993,0,29.2160,2.6582,45.7512,6.831114,0.0054,-13.54,0.090909,0.090909
1778159319.9553876,12,0.9992,0,29.5543,2.4650,46.6623,7.396559,0.0055,-11.28,0.083333,0.083333
1778159319.9723804,13,0.9991,0,29.5344,2.2740,47.4453,8.130556,0.0056,-10.02,0.076923,0.076923
1778159319.9894056,14,0.9991,0,29.9069,2.1383,48.1795,8.427383,0.0055,-10.21,0.071429,0.071429
1778159320.0071442,15,0.9992,0,30.2987,2.0220,48.8757,8.723146,0.0056,-7.82,0.066667,0.066667
1778159320.0250046,16,0.9994,0,30.3991,1.9020,49.5048,9.319107,0.0057,-5.88,0.062500,0.062500
1778159320.0421166,17,0.9993,0,30.5031,1.7963,50.0785,9.910871,0.0057,-2.59,0.058824,0.058824
1778159320.0592487,18,0.9987,0,30.4772,1.6952,50.5921,10.611935,0.0056,1.02,0.055556,0.055556
1778159320.0762742,19,0.9979,0,30.4874,1.6067,51.0585,11.171911,0.0055,2.65,0.052632,0.052632
1778159320.0941124,20,0.9975,0,30.8102,1.5427,51.5143,11.326005,0.0055,3.59,0.050000,0.050000
1778159320.1112201,21,0.9978,0,31.0715,1.4818,51.9543,11.460307,0.0052,1.83,0.047619,0.047619
1778159320.1280377,22,0.9984,0,31.4925,1.4336,52.3943,11.358164,0.0051,0.38,0.045455,0.045455
1778159320.1446438,23,0.9990,0,31.5848,1.3754,52.8060,11.667356,0.0053,-2.33,0.043478,0.043478
1778159320.162151,24,0.9994,0,31.2918,1.3059,53.1617,12.468536,0.0055,-4.89,0.041667,0.041667
1778159320.1799634,25,0.9994,0,30.7456,1.2319,53.4482,13.728713,0.0056,-1.26,0.040000,0.040000
1778159320.1977794,26,0.9995,0,30.0723,1.1586,53.6636,15.011972,0.0056,5.31,0.038462,0.038462
1778159320.2156365,27,0.9998,0,29.5272,1.0955,53.8248,16.032142,0.0056,13.48,0.037037,0.037037
1778159320.2331967,28,1.0000,0,29.1030,1.0413,53.9460,16.842030,0.0054,24.15,0.035714,0.035714
1778159320.2496245,29,1.0000,0,28.9810,1.0011,54.0518,17.160342,0.0054,30.43,0.034483,0.034483
1778159320.2661576,30,1.0000,0,28.9515,0.9660,54.1489,17.341918,0.0055,31.38,0.034064,0.033333
1778159320.2829716,31,1.0000,0,29.2592,0.9436,54.2592,17.176686,0.0055,33.86,0.034064,0.032258
1778159320.3007636,32,1.0000,0,29.8709,0.9323,54.4003,16.675792,0.0060,36.43,0.034064,0.031250
1778159320.3185713,33,1.0000,0,30.6312,0.9264,54.5784,15.869410,0.0056,33.52,0.034064,0.030303
1778159320.3363063,34,1.0000,0,31.4261,0.9220,54.7924,14.900551,0.0055,27.03,0.034064,0.029412
1778159320.3538017,35,0.9999,0,31.9457,0.9083,55.0220,14.245494,0.0055,16.32,0.034064,0.028571
1778159320.3712025,36,0.9998,0,32.2128,0.8864,55.2503,13.887645,0.0054,0.35,0.034064,0.027778
1778159320.3891463,37,0.9997,0,32.3495,0.8609,55.4691,13.785200,0.0062,-11.33,0.034064,0.027027
1778159320.407111,38,0.9996,0,32.4174,0.8339,55.6747,13.875697,0.0062,-17.63,0.034064,0.026316
1778159320.4255898,39,0.9995,0,32.4574,0.8069,55.8658,14.046894,0.0065,-19.90,0.034064,0.025641
1778159320.4447856,40,0.9994,0,32.5327,0.7820,56.0453,14.217474,0.0062,-17.33,0.034064,0.025000
1778159320.4621744,41,0.9991,0,32.5189,0.7549,56.2084,14.520053,0.0054,-13.72,0.034064,0.024390
1778159320.4794235,42,0.9987,0,32.3993,0.7251,56.3502,14.996537,0.0054,-7.29,0.034064,0.023810
1778159320.496821,43,0.9987,0,32.1759,0.6929,56.4655,15.708393,0.0054,1.60,0.034064,0.023256
1778159320.5141997,44,0.9988,0,31.6461,0.6513,56.5386,16.880393,0.0054,11.64,0.034064,0.022727
1778159320.532606,45,0.9981,0,30.9621,0.6059,56.5637,18.283557,0.0055,24.68,0.034064,0.022222
1778159320.5498617,46,0.9959,0,30.7205,0.5771,56.5688,18.888760,0.0054,38.53,0.034064,0.021739
1778159320.5679598,47,0.9919,0,30.4286,0.5478,56.5533,19.450362,0.0062,47.73,0.034064,0.021277
1778159320.586252,48,0.9873,0,30.5952,0.5349,56.5434,19.275149,0.0063,51.58,0.034064,0.020833
1778159320.6045444,49,0.9837,0,30.9014,0.5273,56.5453,18.818401,0.0064,53.01,0.034064,0.020408
1778159320.6228027,50,0.9828,0,30.8370,0.5075,56.5375,18.918838,0.0062,52.62,0.034064,0.020000
1778159320.6422234,51,0.9846,0,30.9881,0.4955,56.5301,18.665620,0.0065,54.01,0.034064,0.019608
1778159320.6600358,52,0.9873,0,31.1213,0.4833,56.5218,18.467086,0.0062,58.74,0.034064,0.019231
1778159320.6775773,53,0.9897,0,31.3814,0.4758,56.5193,18.062908,0.0063,61.83,0.034064,0.018868
1778159320.6967998,54,0.9912,0,31.5053,0.4639,56.5155,17.782429,0.0064,60.42,0.034064,0.018519
1778159320.7150588,55,0.9918,0,31.5251,0.4489,56.5057,17.609181,0.0064,52.88,0.034064,0.018182
1778159320.7332215,56,0.9929,0,31.4044,0.4296,56.4827,17.580539,0.0055,42.52,0.034064,0.017857
1778159320.7509809,57,0.9949,0,31.2225,0.4089,56.4436,17.612830,0.0058,31.95,0.034064,0.017544
1778159320.7685666,58,0.9970,0,31.6414,0.4093,56.4195,16.927928,0.0055,22.87,0.034064,0.017241
1778159320.7847881,59,0.9985,0,31.6899,0.3970,56.3912,16.692158,0.0054,16.17,0.034064,0.016949
1778159320.801795,60,0.9988,0,31.8687,0.3896,56.3661,16.330684,0.0053,10.03,0.034064,0.016667
1778159320.8191724,61,0.9980,0,32.1581,0.3862,56.3499,15.810116,0.0054,3.72,0.034064,0.016393
1778159320.8366492,62,0.9968,0,31.9265,0.3652,56.3165,15.973405,0.0055,-2.48,0.034064,0.016129
1778159320.8545167,63,0.9959,0,32.1179,0.3593,56.2876,15.633585,0.0053,-6.41,0.034064,0.015873
1778159320.8722627,64,0.9954,0,32.0897,0.3462,56.2520,15.624289,0.0053,-8.46,0.034064,0.015625
1778159320.8899887,65,0.9957,0,31.8596,0.3266,56.2000,15.955355,0.0053,-6.56,0.034064,0.015385
1778159320.9079092,66,0.9967,0,31.3523,0.2983,56.1185,16.739233,0.0053,-0.96,0.034064,0.015152
1778159320.9247487,67,0.9979,0,30.8765,0.2720,56.0105,17.423182,0.0052,5.91,0.034064,0.014925
1778159320.9415243,68,0.9988,0,30.3823,0.2459,55.8764,18.121765,0.0053,15.49,0.034064,0.014706
1778159320.9582865,69,0.9986,0,30.0509,0.2263,55.7256,18.587011,0.0052,28.19,0.034064,0.014493
1778159320.975158,70,0.9973,0,30.1431,0.2217,55.5797,18.458070,0.0053,42.11,0.034064,0.014286
1778159320.9920437,71,0.9955,0,30.3192,0.2202,55.4426,18.217892,0.0053,55.59,0.034064,0.014085
1778159321.0099158,72,0.9937,0,30.4131,0.2159,55.3101,18.033619,0.0062,63.86,0.034064,0.013889
1778159321.0276356,73,0.9924,0,30.7819,0.2211,55.1947,17.371668,0.0062,62.87,0.034064,0.013699
1778159321.0444157,74,0.9918,0,31.1099,0.2247,55.0936,16.635504,0.0061,51.31,0.034064,0.013514
1778159321.061221,75,0.9917,0,31.3544,0.2254,55.0021,15.915602,0.0061,33.20,0.034064,0.013333
1778159321.07899,76,0.9918,0,31.7820,0.2322,54.9282,14.851389,0.0061,13.43,0.034064,0.013158
1778159321.096686,77,0.9917,0,31.9661,0.2306,54.8601,14.196245,0.0061,-3.68,0.034064,0.012987
1778159321.1135578,78,0.9907,0,32.1262,0.2282,54.7966,13.732589,0.0061,-14.60,0.034064,0.012821
1778159321.1321838,79,0.9884,0,32.2998,0.2263,54.7387,13.384093,0.0061,-19.84,0.034064,0.012658
1778159321.149971,80,0.9853,0,32.3595,0.2207,54.6811,13.266127,0.0061,-21.58,0.034064,0.012500
1778159321.1676698,81,0.9825,0,32.3810,0.2141,54.6221,13.231873,0.0062,-22.08,0.034064,0.012346
1778159321.1846287,82,0.9803,0,32.2672,0.2031,54.5555,13.346435,0.0061,-22.04,0.034064,0.012195
1778159321.2015228,83,0.9792,0,32.1433,0.1922,54.4811,13.435720,0.0061,-22.12,0.034064,0.012048
1778159321.217652,84,0.9786,0,32.1271,0.1853,54.4038,13.368032,0.0053,-22.20,0.034064,0.011905
1778159321.2337394,85,0.9781,0,32.1530,0.1800,54.3256,13.265635,0.0053,-22.22,0.034064,0.011765
1778159321.2506065,86,0.9781,0,31.9518,0.1673,54.2365,13.451265,0.0053,-22.18,0.034064,0.011628
1778159321.268175,87,0.9797,0,31.4107,0.1436,54.1215,14.074575,0.0061,-22.23,0.034064,0.011494
1778159321.2853172,88,0.9836,0,31.1552,0.1303,53.9936,14.184272,0.0061,-22.35,0.034064,0.011364
1778159321.3020203,89,0.9887,0,31.0430,0.1221,53.8593,14.053162,0.0060,-23.11,0.034064,0.011236
1778159321.3202322,90,0.9938,0,31.2741,0.1258,53.7343,13.525559,0.0061,-25.02,0.034064,0.011111
1778159321.337182,91,0.9977,0,31.7374,0.1373,53.6289,12.681151,0.0054,-24.26,0.034064,0.010989
1778159321.3540869,92,0.9994,0,31.9798,0.1408,53.5330,12.275265,0.0053,-21.27,0.034064,0.010870
1778159321.3710132,93,0.9996,0,31.9591,0.1353,53.4350,12.248172,0.0053,-19.26,0.034064,0.010753
1778159321.3878918,94,0.9992,0,31.7956,0.1252,53.3288,12.406885,0.0053,-15.94,0.034064,0.010638
1778159321.4046319,95,0.9986,0,31.7759,0.1202,53.2212,12.353705,0.0053,-14.79,0.034064,0.010526
1778159321.421365,96,0.9981,0,31.6361,0.1114,53.1071,12.414153,0.0052,-15.37,0.034064,0.010417
1778159321.4390335,97,0.9977,0,31.5547,0.1048,52.9891,12.407692,0.0052,-13.88,0.034064,0.010309
1778159321.4567196,98,0.9976,0,31.5625,0.1015,52.8715,12.299404,0.0053,-11.95,0.034064,0.010204
1778159321.4743824,99,0.9976,0,31.5367,0.0972,52.7528,12.257086,0.0053,-9.36,0.034064,0.010101
1778159321.4921658,100,0.9980,0,31.4574,0.0912,52.6306,12.315547,0.0053,-5.01,0.034064,0.010000
1778159321.509579,101,0.9985,0,31.5158,0.0901,52.5110,12.227981,0.0052,0.58,0.034064,0.009901
1778159321.526163,102,0.9990,0,31.3432,0.0812,52.3841,12.426415,0.0052,5.76,0.034064,0.009804
1778159321.542791,103,0.9994,0,31.1656,0.0723,52.2498,12.589307,0.0053,9.07,0.034064,0.009709
1778159321.5595658,104,0.9992,0,31.0420,0.0657,52.1111,12.580451,0.0053,8.05,0.034064,0.009615
1778159321.576295,105,0.9985,0,30.9153,0.0591,51.9681,12.503302,0.0052,4.49,0.034064,0.009524
1778159321.5921526,106,0.9974,0,31.0713,0.0624,51.8333,12.039017,0.0052,-1.18,0.034064,0.009434
1778159321.6089375,107,0.9963,0,31.1889,0.0643,51.7048,11.577718,0.0053,-8.28,0.034064,0.009346
1778159321.6256096,108,0.9955,0,31.4838,0.0721,51.5899,10.973790,0.0053,-14.13,0.034064,0.009259
1778159321.6423347,109,0.9950,0,31.6128,0.0740,51.4809,10.608721,0.0053,-19.11,0.034064,0.009174
1778159321.6591809,110,0.9947,0,31.6550,0.0730,51.3739,10.390228,0.0053,-22.20,0.034064,0.009091
1778159321.676085,111,0.9945,0,31.5001,0.0652,51.2605,10.439616,0.0052,-24.57,0.034064,0.009009
1778159321.6926384,112,0.9946,0,31.1040,0.0496,51.1307,10.742921,0.0052,-28.67,0.034064,0.008929
1778159321.7082052,113,0.9951,0,30.6388,0.0322,50.9821,11.106917,0.0051,-32.38,0.034064,0.008850
1778159321.7236035,114,0.9957,0,30.0605,0.0115,50.8107,11.631002,0.0052,-31.15,0.034064,0.008772
1778159321.7396576,115,0.9964,0,29.5725,-0.0055,50.6213,12.112045,0.0051,-23.87,0.034064,0.008696
1778159321.7560587,116,0.9969,0,29.1049,-0.0212,50.4154,12.592790,0.0052,-11.21,0.034064,0.008621
1778159321.772539,117,0.9971,0,28.7016,-0.0342,50.1964,12.971733,0.0052,1.84,0.034064,0.008547
1778159321.7890987,118,0.9970,0,28.4561,-0.0413,49.9718,13.134149,0.0052,9.73,0.034064,0.008475
1778159321.8057554,119,0.9965,0,28.6147,-0.0346,49.7587,12.872338,0.0052,15.61,0.034064,0.008403
1778159321.8225365,120,0.9958,0,29.1733,-0.0144,49.5735,12.161482,0.0053,19.80,0.034064,0.008333
1778159321.8384504,121,0.9952,0,29.7706,0.0063,49.4169,11.277534,0.0053,16.60,0.034064,0.008264
1778159321.8544676,122,0.9947,0,30.3787,0.0267,49.2881,10.291153,0.0053,11.63,0.034064,0.008197
1778159321.8714144,123,0.9947,0,30.7434,0.0381,49.1760,9.534501,0.0053,1.73,0.034064,0.008130
1778159321.8883402,124,0.9948,0,30.8202,0.0395,49.0679,9.131718,0.0053,-10.65,0.034064,0.008065
1778159321.905239,125,0.9950,0,30.8014,0.0375,48.9597,8.930515,0.0053,-17.05,0.034064,0.008000
1778159321.9222653,126,0.9953,0,30.7832,0.0356,48.8514,8.778109,0.0053,-21.79,0.034064,0.007937
1778159321.9391575,127,0.9956,0,30.6839,0.0310,48.7398,8.742199,0.0052,-23.73,0.034064,0.007874
1778159321.9561622,128,0.9961,0,30.6642,0.0293,48.6282,8.696103,0.0053,-22.62,0.034064,0.007812
1778159321.9729528,129,0.9970,0,30.7447,0.0310,48.5208,8.520630,0.0053,-20.96,0.034064,0.007752
1778159321.989945,130,0.9981,0,30.6693,0.0274,48.4109,8.495042,0.0054,-19.85,0.034064,0.007692
1778159322.006848,131,0.9990,0,30.6201,0.0248,48.2999,8.445833,0.0053,-18.51,0.034064,0.007634
1778159322.0237167,132,0.9997,0,30.6265,0.0242,48.1900,8.287238,0.0053,-18.97,0.034064,0.007576
1778159322.0405326,133,0.9998,0,30.4852,0.0186,48.0753,8.281833,0.0053,-19.51,0.034064,0.007519
1778159322.0573475,134,0.9995,0,30.4913,0.0181,47.9622,8.134714,0.0053,-19.93,0.034064,0.007463
1778159322.0741494,135,0.9992,0,30.5213,0.0185,47.8515,7.968214,0.0053,-21.06,0.034064,0.007407
1778159322.0902152,136,0.9990,0,30.4056,0.0140,47.7372,7.959173,0.0053,-22.06,0.034064,0.007353
1778159322.1070411,137,0.9989,0,30.4216,0.0140,47.6249,7.839536,0.0052,-22.91,0.034064,0.007299
1778159322.1237853,138,0.9988,0,30.4112,0.0132,47.5134,7.748552,0.0052,-22.96,0.034064,0.007246
1778159322.1408045,139,0.9989,0,30.3774,0.0116,47.4017,7.683485,0.0053,-22.99,0.034064,0.007194
1778159322.1578255,140,0.9989,0,30.3453,0.0101,47.2901,7.616141,0.0053,-22.97,0.034064,0.007143
1778159322.1746726,141,0.9989,0,30.3483,0.0099,47.1799,7.515032,0.0053,-22.97,0.034064,0.007092
1778159322.1915507,142,0.9986,0,30.3787,0.0106,47.0722,7.406584,0.0053,-22.95,0.034064,0.007042
1778159322.2085054,143,0.9972,0,30.3519,0.0093,46.9648,7.388632,0.0053,-22.82,0.034064,0.006993
1778159322.2254927,144,0.9945,0,30.2363,0.0051,46.8543,7.474213,0.0053,-22.69,0.034064,0.006944
1778159322.2416358,145,0.9913,0,30.5513,0.0155,46.7583,7.240195,0.0053,-22.56,0.034064,0.006897
1778159322.2585258,146,0.9881,0,30.2865,0.0061,46.6529,7.461409,0.0053,-22.51,0.034064,0.006849
1778159322.276233,147,0.9861,0,30.1537,0.0014,46.5436,7.493135,0.0053,-22.57,0.034064,0.006803
1778159322.293262,148,0.9857,0,30.2289,0.0039,46.4389,7.305845,0.0053,-22.59,0.034064,0.006757
1778159322.3092315,149,0.9859,0,29.8846,-0.0078,46.3216,7.411667,0.0053,-22.62,0.034064,0.006711
1778159322.3263838,150,0.9862,0,29.8358,-0.0092,46.2041,7.337673,0.0054,-22.49,0.034064,0.006667
1778159322.343459,151,0.9861,0,29.6040,-0.0166,46.0792,7.394818,0.0053,-22.20,0.034064,0.006623
1778159322.3604126,152,0.9854,0,29.0180,-0.0357,45.9331,7.822951,0.0053,-21.94,0.034064,0.006579
1778159322.3774157,153,0.9842,0,28.4227,-0.0545,45.7663,8.156254,0.0053,-21.62,0.034064,0.006536
1778159322.3944287,154,0.9829,0,28.0734,-0.0644,45.5894,8.287771,0.0053,-21.36,0.034064,0.006494
1778159322.411514,155,0.9817,0,27.8337,-0.0702,45.4071,8.380962,0.0054,-21.23,0.034064,0.006452
1778159322.428558,156,0.9808,0,27.7989,-0.0691,45.2278,8.276664,0.0053,-21.10,0.034064,0.006410
1778159322.4453561,157,0.9802,0,27.7008,-0.0700,45.0488,8.245850,0.0052,-21.05,0.034064,0.006369
1778159322.4621253,158,0.9799,0,27.5425,-0.0730,44.8677,8.315034,0.0052,-20.98,0.034064,0.006329
1778159322.4787722,159,0.9801,0,27.4267,-0.0744,44.6862,8.330090,0.0052,-20.91,0.034064,0.006289
1778159322.4953527,160,0.9807,0,27.3206,-0.0755,44.5048,8.237498,0.0052,-21.13,0.034064,0.006250
1778159322.511897,161,0.9810,0,27.2213,-0.0763,44.3237,8.092804,0.0051,-21.55,0.034064,0.006211
1778159322.5284896,162,0.9814,0,27.9301,-0.0500,44.1747,7.478023,0.0052,-21.86,0.034064,0.006173
1778159322.5452852,163,0.9832,0,28.0175,-0.0454,44.0320,7.168693,0.0053,-22.35,0.034064,0.006135
1778159322.5619817,164,0.9866,0,27.9681,-0.0455,43.8901,7.089546,0.0053,-22.62,0.034064,0.006098
1778159322.5786984,165,0.9913,0,28.0756,-0.0404,43.7550,6.862597,0.0052,-22.80,0.034064,0.006061
1778159322.5946574,166,0.9959,0,27.7000,-0.0518,43.6072,6.843380,0.0053,-23.14,0.034064,0.006024
1778159322.6112585,167,0.9984,0,27.8183,-0.0460,43.4671,6.576402,0.0052,-23.48,0.034064,0.005988
1778159322.6279123,168,0.9991,0,28.0654,-0.0360,43.3398,6.164522,0.0052,-23.74,0.034064,0.005952
1778159322.6445508,169,0.9989,0,28.1626,-0.0315,43.2188,5.937948,0.0052,-23.89,0.034064,0.005917
1778159322.6622057,170,0.9988,0,28.0842,-0.0331,43.0970,5.890810,0.0053,-23.83,0.034064,0.005882
1778159322.6798582,171,0.9991,0,27.6446,-0.0469,42.9601,6.238500,0.0053,-23.62,0.034064,0.005848
1778159322.6965184,172,0.9994,0,27.8726,-0.0375,42.8351,6.018225,0.0052,-23.42,0.034064,0.005814
1778159322.712732,173,0.9995,0,27.6619,-0.0434,42.7043,6.097015,0.0051,-23.29,0.034064,0.005780
1778159322.728855,174,0.9996,0,27.4870,-0.0479,42.5690,6.107491,0.0051,-23.17,0.034064,0.005760
1778159322.7451534,175,0.9995,0,27.7189,-0.0384,42.4454,5.729814,0.0052,-23.04,0.034064,0.005760
1778159322.7610712,176,0.9995,0,27.3390,-0.0500,42.3087,5.851224,0.0052,-23.25,0.034064,0.005760
1778159322.7769911,177,0.9995,0,27.4143,-0.0457,42.1775,5.679832,0.0053,-23.31,0.034064,0.005760
1778159322.7929773,178,0.9996,0,27.3833,-0.0452,42.0473,5.602877,0.0052,-23.40,0.034064,0.005760
1778159322.8089025,179,0.9996,0,27.3580,-0.0446,41.9184,5.523038,0.0052,-23.54,0.034064,0.005760
1778159322.8248203,180,0.9996,0,27.3154,-0.0445,41.7901,5.458866,0.0052,-23.44,0.034064,0.005760
1778159322.84069,181,0.9995,0,27.2747,-0.0444,41.6624,5.394705,0.0052,-23.41,0.034064,0.005760
1778159322.856654,182,0.9995,0,27.2593,-0.0434,41.5364,5.312919,0.0053,-23.38,0.034064,0.005760
1778159322.872572,183,0.9994,0,27.2188,-0.0433,41.4110,5.250719,0.0052,-23.36,0.034064,0.005760
1778159322.8883982,184,0.9993,0,27.1614,-0.0438,41.2854,5.201905,0.0052,-23.33,0.034064,0.005760
1778159322.9045172,185,0.9992,0,27.1030,-0.0443,41.1598,5.153545,0.0054,-23.31,0.034064,0.005760
1778159322.9204347,186,0.9991,0,27.0298,-0.0452,41.0335,5.115040,0.0052,-23.30,0.034064,0.005760
1778159322.9363394,187,0.9990,0,27.0191,-0.0441,40.9091,5.031185,0.0053,-23.29,0.034064,0.005760
1778159322.9522574,188,0.9989,0,27.0416,-0.0418,40.7877,4.925247,0.0053,-23.29,0.034064,0.005760
1778159322.9681993,189,0.9989,0,27.0587,-0.0398,40.6692,4.825972,0.0053,-23.29,0.034064,0.005760
1778159322.984151,190,0.9989,0,27.0715,-0.0380,40.5531,4.732442,0.0053,-23.29,0.034064,0.005760
1778159322.999932,191,0.9989,0,27.0682,-0.0368,40.4389,4.653988,0.0052,-23.30,0.034064,0.005760
1778159323.0156705,192,0.9989,0,27.0395,-0.0366,40.3255,4.595247,0.0052,-23.30,0.034064,0.005760
1778159323.0315325,193,0.9989,0,27.0036,-0.0365,40.2125,4.542247,0.0053,-23.31,0.034064,0.005760
1778159323.0377038,194,0.9989,1,27.0036,-0.0365,40.1760,0.000000,0.0000,-23.31,0.034064,0.005760
1778159323.0436804,195,0.9989,1,27.0036,-0.0365,40.1395,0.000000,0.0000,-23.31,0.034064,0.005760
